교통량,평균속도,0010CZS420
359,101.6,
4202,79.54,
304,101.69,
3728,79.16,
333,100.03,
3770,80.35,
366,101.3,
3771,79.04,
304,102.15,
4628,83.36,
3958,85.18,
2663,90.05,
1553,91.57,
1134,90.65,
845,89.95,
997,91.01,
2042,91.92,
4507,84.92,
6297,77.06,
5339,41.86,
743,85.73,
5091,38.66,
485,91.22,
5270,73.49,
302,99.44,
5328,69.31,
300,98.79,
5011,52.78,
276,96.53,
4674,64.81,
207,100.35,
4703,77.89,
237,103.83,
4772,71.49,
201,103.5,
4349,81.28,
222,104.42,
4362,80.94,
242,103.62,
4216,79.84,
237,103.06,
3307,80.7,
242,101.89,
2781,84.6,
245,105.02,
2694,85.26,
206,105.74,
2782,88.49,
2235,90.62,
1697,89.45,
1300,89.22,
1031,86.87,
853,88.68,
773,88.37,
1235,89.86,
2761,90,
4753,82.09,
5423,75.2,
568,98.47,
5031,79.35,
336,102.45,
5211,74.62,
286,100.04,
5089,43.16,
298,93.6,
4729,42.59,
344,77.9,
4634,56.45,
280,86.89,
4673,77.67,
211,101.9,
4578,78.88,
212,104.13,
4163,80.18,
200,102.98,
4354,80.07,
227,102.07,
4159,78.76,
229,101.23,
3224,81.38,
243,103.72,
2727,84.33,
252,104.79,
2564,84.43,
221,103.92,
2700,88.28,
2293,85.66,
1825,84.16,
1263,82.49,
974,82.81,
825,84.03,
808,83.41,
1081,85.3,
2286,85.89,
4252,80.78,
5331,75.85,
525,99.04,
4937,78.5,
329,101.88,
5189,74.7,
248,100.85,
5055,75.31,
232,100.79,
5016,73.38,
247,101.73,
4856,74,
208,101.82,
4255,79.61,
207,104.42,
4439,78.47,
194,102.68,
4220,77.29,
219,102.84,
3948,77.43,
213,103.23,
3894,73.6,
258,97.92,
3087,76.63,
245,97.87,
2486,77.11,
256,101.63,
2406,77.21,
199,101.16,
2549,82.57,
2190,85.25,
1732,86.36,
1334,84.15,
1057,81.27,
780,78.87,
695,80.79,
955,82.14,
1958,84.13,
3834,78.57,
4432,63.4,
543,86.49,
3254,24.35,
425,76.22,
3226,25.96,
352,80.93,
4273,52.84,
286,94.24,
4521,70.75,
254,100.33,
4553,65.78,
252,99.21,
4379,71.64,
236,100.77,
4330,77.63,
237,103.47,
4430,77.96,
226,102.94,
4428,78.1,
253,103.08,
4092,79.88,
228,100.24,
3338,82.77,
272,102.35,
2856,84.02,
250,102.3,
2456,85.81,
204,100.77,
2575,89.4,
2207,91.02,
1678,91.38,
1394,88.93,
949,87.97,
746,89.63,
818,89.91,
1333,90.56,
2822,88.7,
4847,82.02,
5227,75.42,
609,97.26,
5017,76.24,
346,100.44,
5301,71.87,
312,98.19,
4906,43.31,
313,95,
5116,41.19,
307,95.64,
5005,46.97,
310,93.56,
4801,60.84,
307,98.54,
5233,43.75,
314,96.63,
5233,54.65,
281,98.41,
5135,68.61,
321,98.81,
4950,74.36,
354,98.6,
4417,75.41,
366,98.53,
3576,80.03,
387,100.22,
3596,78.77,
382,100.44,
4885,81.27,
3832,84.39,
2638,87.62,
1992,88.91,
1404,89.55,
1073,90.71,
1028,89.53,
1561,89.78,
3477,86.91,
5453,78.18,
5266,51.96,
588,90.67,
4873,41.06,
498,89.72,
4614,33.01,
500,89.06,
4711,33.82,
448,92.72,
4651,66.91,
370,98.12,
4833,78.15,
347,101.02,
4845,78.2,
343,101.52,
4914,79.07,
325,102.7,
4990,78.2,
336,102.18,
4116,77.52,
344,103.69,
4045,80.01,
319,101.23,
3721,77.41,
330,102.26,
3553,80.15,
311,100.26,
3134,81.73,
231,104.03,
3034,87.72,
2538,89.85,
1927,89.99,
1357,92.17,
971,82.64,
742,84.7,
678,82.52,
803,84.72,
1618,84.06,
2779,83.64,
3067,79.23,
330,100.37,
3384,80.97,
239,99.49,
3908,80.42,
257,101.39,
4509,80.06,
228,102.95,
4673,79.44,
218,101.34,
4373,81.61,
223,103.62,
4526,81.15,
240,103.76,
4671,79.53,
254,102.41,
4840,76.82,
290,102.19,
4735,77.55,
313,100.83,
4263,78.7,
263,100.87,
3800,78.9,
301,102.09,
3696,80.94,
336,103.69,
3773,78.75,
273,102.89,
4427,84.42,
3651,86.43,
2403,90.73,
1445,91.55,
1018,89.84,
786,90.91,
874,90.51,
1934,92.52,
4501,85.31,
6274,76.94,
5410,44.33,
710,88.68,
5097,47.84,
406,95.17,
5069,76.76,
264,102.16,
4506,39.46,
299,90.91,
4903,55.1,
234,101,
4843,79.41,
200,105.06,
4745,79.62,
202,104.87,
4104,83.7,
188,106.43,
4641,80.96,
199,104.89,
4508,80.89,
227,105.58,
4409,79.13,
212,102.25,
3432,81.61,
256,104.01,
2782,84.9,
265,105.61,
2597,85.83,
196,105.43,
2590,88.91,
2281,89.32,
1719,90.38,
1322,89.34,
1058,87.7,
833,88.59,
717,87.01,
1201,90.49,
2667,89.99,
4571,82.9,
5317,76.18,
553,99.29,
4938,78.88,
327,102.77,
5277,74.62,
270,99.95,
5283,74.27,
267,101.88,
5018,75.02,
247,102.22,
4106,81.27,
181,103.16,
4030,81.25,
206,105.03,
4207,81.86,
199,105.59,
4222,82.09,
192,104.48,
4589,79.13,
227,103.12,
4100,81.43,
211,104.28,
3147,81.29,
241,105.07,
2731,84.02,
246,103.5,
2475,85.78,
204,103.74,
2537,88.97,
2181,90.17,
1549,90.2,
1124,89.5,
921,88.18,
730,86.24,
710,86.9,
1078,89.87,
2505,89.93,
4474,83.96,
5183,78.28,
509,101.07,
4984,80.18,
295,102.46,
5361,75.09,
248,99.71,
5251,74.35,
258,101.52,
5016,64.98,
254,100.03,
4854,78.58,
207,103.67,
4789,79.18,
195,104.82,
4639,80.45,
182,105.52,
4612,79.87,
197,104.53,
4413,81.41,
210,103.68,
4147,79.62,
251,101.88,
3342,81.49,
257,102.43,
2733,84.29,
284,105.24,
2591,84.5,
208,105.07,
2763,88.51,
2106,89.23,
1537,90.3,
1240,89.39,
878,87.36,
663,87.39,
700,88.29,
1103,89.02,
2581,90.67,
4595,83.59,
5347,75.83,
530,100.55,
4979,79.42,
320,101.61,
5368,73.74,
266,99.71,
4818,75.92,
226,100.65,
5243,73.99,
237,101.32,
4936,76.79,
201,104.21,
4778,74.61,
214,103.81,
4621,80.52,
192,106.92,
4637,79.51,
213,102.34,
4389,79.86,
230,104.82,
4172,78.92,
252,102.64,
3271,82.05,
251,102.35,
2739,83.97,
263,104.34,
2808,82.75,
204,106.06,
2746,88.56,
2217,90.11,
1638,90.32,
1134,88.86,
939,88.61,
725,88.07,
720,89.03,
1206,89.31,
2599,89.64,
4474,82.97,
5044,76.71,
539,98.87,
5044,78.07,
320,101.32,
5291,71.87,
246,101.09,
5022,75.47,
240,100.73,
5077,74.95,
243,101.13,
4761,77.06,
220,102.4,
4827,78.21,
243,103.02,
4790,78.62,
247,102.84,
5113,74.83,
277,104.01,
4837,77.61,
270,100.67,
4833,75.64,
316,100.04,
4202,76.23,
354,100.05,
3577,79.25,
367,99.27,
3790,77.6,
387,99.57,
4768,80.84,
3747,85.38,
2534,88.37,
1689,88.8,
1206,88.39,
875,89.95,
893,88.36,
1434,90.3,
3125,87.34,
4871,80.19,
4822,49.27,
548,92.85,
4930,78.63,
349,99.47,
5171,77.3,
335,99.21,
5342,73.76,
314,99.35,
5059,76.92,
301,102.23,
4391,81.48,
252,103.5,
4844,79.73,
283,103.38,
4990,79.59,
295,102.53,
4145,83.4,
275,104.36,
4851,77.83,
320,101.48,
4129,79.33,
283,101.85,
3391,79.99,
281,101.34,
3213,79.6,
243,101.38,
2732,82.79,
177,103.01,
2929,88.27,
2409,89.74,
1491,92.02,
1011,90.78,
712,91.5,
470,90.01,
456,88.91,
590,90.6,
1418,92.49,
2628,90.86,
2813,85.07,
261,104.53,
2998,85.57,
185,103.24,
3534,83.52,
214,103.49,
3995,82.23,
208,104.23,
4252,82.79,
188,104.42,
4067,83.16,
206,104.18,
4338,81.19,
227,103.41,
4574,80.97,
234,102.44,
4581,80.78,
261,103.23,
4415,79.1,
280,101.87,
4085,79.2,
249,100.61,
3404,81.08,
269,103.86,
3644,80.8,
289,102.54,
3586,82.16,
249,105.22,
4187,85.91,
3206,88.18,
2114,91.43,
1393,91.99,
941,90.43,
684,91.19,
789,90.76,
1802,91.77,
4191,86.17,
6021,78.18,
5507,46.41,
716,89,
4878,54.24,
323,97.58,
4856,79.03,
220,103.46,
5132,77.21,
225,102.65,
4962,77.41,
200,104.28,
4494,78.62,
184,101.84,
4516,82.09,
180,105.14,
4612,81.14,
205,103.54,
4695,80.6,
201,104.33,
4406,81.47,
212,103.68,
4150,79.12,
215,103.02,
3323,81.37,
250,104.16,
2702,84.26,
260,104.95,
2459,84.49,
200,103.35,
2574,88.96,
2033,90.08,
1450,90.08,
1113,91.12,
79,105.9,
870,93.09,
787,94.38,
873,95.34,
1752,93.74,
3482,87.83,
5319,80.33,
4908,80.89,
387,100.21,
4854,79.1,
351,100.12,
4943,77.44,
353,101.47,
5356,74.44,
464,96.61,
4881,67.25,
524,95.43,
4107,85.47,
413,106.32,
4894,75.25,
459,99.06,
4954,72.32,
398,98.64,
4665,78.02,
357,99.83,
4383,80.24,
319,102,
3923,81.95,
255,103,
3331,83.46,
223,103.81,
2974,83.8,
240,105.46,
2908,84.27,
204,103.03,
2620,84.87,
160,104.77,
2053,87.84,
130,105.04,
1381,91.24,
84,107.86,
900,92.38,
62,108.32,
732,92.04,
530,93.01,
505,94.25,
819,93.23,
1710,93.21,
2881,91.4,
3268,86.15,
284,104.38,
3835,81.61,
247,102.08,
4676,77.64,
276,100.4,
5122,60.36,
365,94.6,
4747,73.91,
331,98.93,
4644,75.81,
353,100.3,
4514,78.18,
295,101.68,
3978,81.7,
260,103.6,
4016,81.55,
266,102.75,
4032,80.78,
263,103.51,
3452,83.59,
219,103.64,
2751,83.56,
219,102.97,
2430,85.69,
215,103.72,
2371,84.73,
186,104.13,
2238,85.76,
158,103.78,
1811,89.46,
118,106.48,
1362,90.27,
101,110.76,
921,91.53,
74,108.42,
843,87.83,
657,79.23,
587,81.8,
720,86.44,
1422,89.37,
2105,91.71,
2129,90.7,
246,107.18,
2605,88.32,
203,104.22,
3462,83.11,
224,103.64,
3978,82.66,
253,102.99,
4535,80,
243,103.47,
4402,80.66,
234,103.36,
4446,80.2,
243,104.5,
4146,81.42,
246,104.27,
4084,82.28,
236,104.06,
3758,83.26,
240,106.1,
3435,84.48,
207,105.71,
2799,84.65,
245,102.37,
2509,85.45,
323,100.78,
2315,86.98,
218,104.24,
2236,86.8,
182,106.57,
2013,88.88,
129,108.57,
1436,91.33,
91,106,
956,92.19,
70,109.09,
757,93.2,
553,93.06,
513,89.86,
591,92.89,
1198,94.48,
1647,96.86,
1795,93.73,
204,105.89,
2075,91.32,
187,105.45,
2930,87.98,
202,103.81,
3543,84.32,
213,104.09,
4014,82.27,
195,102.52,
3970,83.32,
205,104.25,
4454,80.83,
222,104.83,
4514,80.67,
249,103.25,
4706,79.15,
256,103.5,
4526,80.07,
278,102.69,
4279,79.22,
252,104.1,
3622,81.48,
275,101.14,
3731,81.37,
339,103.4,
3688,82.1,
254,103.81,
3721,85.21,
2832,87.12,
1985,91.28,
1269,93.29,
927,90.95,
721,88.17,
850,92.17,
1868,93.91,
4380,85.89,
6531,78.84,
5623,49.06,
674,94.54,
5093,58.02,
318,100.54,
4712,80.44,
205,101.41,
4943,75.72,
214,101,
4995,74.69,
219,100.54,
4540,79.01,
170,102.33,
4641,78.84,
187,104.24,
4680,79.06,
200,104.12,
4590,79.96,
195,104.52,
4514,80.35,
204,104.48,
4282,81.74,
210,104.64,
3431,81.31,
234,104.05,
2645,83.57,
225,104.92,
2622,86,
191,106.78,
2450,90.63,
1926,91.33,
1433,92.08,
1201,89.81,
946,88.87,
801,86.9,
739,89.15,
1337,91.24,
2693,90.09,
5001,84.36,
4522,36.46,
532,94.85,
4658,30.54,
333,94.68,
5129,55.85,
250,97.82,
4478,69.93,
229,99.75,
4996,69.01,
248,99.25,
4955,73.79,
193,101.11,
4683,78.62,
225,104.07,
4725,78.7,
205,103.34,
4579,79.67,
210,106.42,
4315,81.34,
214,103.59,
4367,70.8,
214,102.94,
3476,80.31,
231,102.78,
2688,84.72,
242,104.01,
2558,86.05,
201,105.85,
2641,90.85,
1893,91.21,
1491,91.34,
1319,91.3,
1051,89.47,
827,88.6,
800,86.97,
1243,91.64,
2640,91.54,
5068,85.12,
5444,74.43,
476,102.46,
5472,59.66,
305,98.54,
5373,74.06,
238,101.22,
4954,76.12,
216,101.21,
5024,74.25,
224,101.84,
4926,74.4,
205,101.8,
4858,77.09,
207,103.57,
4516,79.16,
204,103.57,
4408,80.11,
177,103.38,
4423,80.74,
209,102.99,
4553,79.73,
221,104,
3545,82.01,
222,102.46,
2387,86.34,
227,104.89,
2327,87.14,
210,105.13,
2874,88.46,
2195,90.92,
1615,91.78,
1309,91.32,
1079,88.83,
860,87.49,
800,88.83,
1254,92.61,
2587,90.74,
4639,85.41,
5356,80.64,
504,103.26,
5444,80.87,
286,103.82,
5496,72.42,
246,100.9,
5335,70.06,
246,97.14,
5045,71.58,
264,100.27,
4519,76.93,
229,101.59,
4847,74.83,
239,101.99,
5221,71.55,
240,101.31,
4933,58.44,
246,100.53,
4792,79.25,
250,102.78,
4894,77.42,
269,101.71,
4486,77.1,
301,100.78,
3604,79.16,
300,101.35,
3390,80.23,
345,99.64,
4545,81.89,
3698,86.26,
2610,89.38,
1888,90.47,
1477,90.11,
1084,91.03,
1067,91.12,
1598,91.1,
3466,87.84,
5501,57.37,
5213,38.57,
636,85.84,
4748,32.98,
565,87.52,
4052,25.61,
521,87.04,
4372,30.12,
513,87.72,
4140,28.35,
531,87.04,
3888,25.26,
430,89.8,
4081,26.41,
426,91.18,
4108,27.42,
408,97.62,
4284,52.91,
337,102.7,
4081,81.33,
372,98.72,
4417,79.27,
362,98.32,
3617,80.79,
261,101.21,
3136,81.56,
255,103.84,
2676,83.3,
179,105.76,
3042,87.25,
2430,89.91,
1673,91.83,
1308,91.2,
993,92.06,
813,91,
771,89.52,
1153,92.07,
2521,91.31,
4030,85.68,
4511,78.76,
403,102.22,
4477,82.78,
259,102.65,
5136,75.89,
266,99.72,
5247,65.9,
292,98.17,
4923,75.95,
266,99.9,
4640,78.75,
231,101.69,
4863,78.04,
322,101.45,
4731,77.5,
268,102.57,
4598,79.71,
267,102.86,
4540,79.74,
318,103.2,
4223,81.71,
229,107.97,
3612,79.43,
263,100.95,
3123,81.55,
231,104.26,
2673,83.93,
178,105.1,
2917,87.55,
2390,90.33,
1660,92.1,
1185,93.18,
770,92.41,
598,91.3,
546,93.08,
716,94.14,
1684,93.76,
2657,92.9,
2877,88.84,
270,105.39,
3487,84.73,
207,102.77,
4286,78.71,
222,100.49,
4446,80.23,
238,103.01,
4485,80.58,
210,103.98,
4419,81.33,
200,104.28,
4496,79.47,
234,102.96,
4455,79.2,
264,102.14,
4551,78.92,
266,101.72,
4651,77.89,
266,102.13,
4353,80.43,
246,103.5,
3774,80.58,
271,102.35,
3539,80.45,
298,102.77,
3621,80.35,
218,103.3,
4051,84.85,
3287,88.14,
2167,92.69,
1335,92.9,
1039,92.79,
796,90.18,
939,92.6,
1844,92.96,
4251,85.17,
6301,78.19,
5468,44.84,
678,93.67,
4591,31.08,
413,94.09,
5206,42.07,
272,92.97,
5133,69.74,
213,99.06,
5076,73.09,
220,100.31,
4778,75.58,
188,101.64,
4299,68.22,
202,99.83,
3524,39.34,
244,93.85,
4029,46.74,
226,96.46,
4128,58.44,
244,100.62,
4348,77.72,
223,103.46,
3422,81.32,
229,104,
2690,84.1,
235,104.1,
2681,82.88,
200,104.76,
2579,89.98,
2056,90.59,
1721,90.91,
1282,89.79,
1007,89.33,
803,88.2,
870,89.43,
1309,92.1,
2622,90.17,
5101,83.87,
5228,74.86,
504,101.08,
4932,77.83,
284,102.6,
5453,71.73,
255,98.76,
5231,70.12,
236,99.19,
4782,59.91,
251,99.61,
4371,71.9,
220,100.85,
4789,74.2,
201,103,
4702,73.01,
211,103.1,
4321,70,
184,104.28,
4683,78.71,
230,103.37,
4437,80.63,
212,103.8,
3441,83.12,
224,102.65,
2786,86.52,
239,104.78,
2923,85.6,
245,104.24,
2696,89.57,
2247,89.87,
1802,89.12,
1334,88.25,
1075,87.83,
914,87.43,
825,88.32,
1301,89.81,
2796,89.46,
4568,84.46,
5322,78.88,
529,101.63,
5215,77.35,
328,100.25,
5363,72.38,
272,100.11,
4002,50.34,
260,94.63,
5055,61.38,
230,97.9,
4776,72.07,
225,98.84,
4472,77.26,
222,102.61,
4416,78.23,
222,101.91,
4420,78.21,
210,102.51,
4387,79.8,
224,102.24,
4142,81.64,
217,106.25,
3542,83.68,
215,103.46,
2868,86.04,
257,105.44,
2764,86.29,
219,104.88,
2755,89.87,
2404,87.95,
191,86.6,
65,107.56,
70,78.07,
2,105,
60,107.41,
27,82.4,
3,104.07,
435,80.25,
39,102.43,
69,83.29,
60,107.59,
30,117.16,
85,99.73,
119,86.55,
1,98,
4188,82.02,
199,105.05,
4441,81.02,
225,104.34,
3499,82.76,
227,104.8,
2748,85.65,
235,104.18,
2668,86.12,
195,104.14,
2605,89.7,
2148,90.94,
1570,91.62,
1261,91.27,
1060,89.23,
807,91.33,
823,90.89,
1239,91.71,
2730,90.52,
4851,85.4,
5587,76.93,
533,100.91,
5366,60.93,
367,97.9,
4827,44.22,
300,94.31,
3991,26.17,
305,89.24,
3771,27.6,
309,85.62,
3796,28,
238,94.07,
4150,81.92,
200,104.13,
4855,79.74,
230,105.07,
4157,83.13,
190,105.3,
3994,82.78,
231,104.45,
4685,79.09,
222,102.36,
3461,81.52,
203,101.99,
2734,84.8,
254,105.73,
2803,84.41,
212,104.67,
2678,89.23,
2243,89.62,
1607,89.72,
1436,88.8,
1061,88.41,
840,86.44,
789,86.99,
1206,89.63,
2729,89.78,
4849,83.44,
5393,77.17,
506,100.87,
5279,77.95,
305,102.32,
4895,60.88,
281,97.29,
4570,36.64,
259,92.6,
3946,74.48,
213,101.24,
4055,80.88,
201,103.63,
4014,80.64,
196,104.72,
3911,82.21,
195,104.78,
3922,81.78,
228,104.9,
4445,79.08,
210,103.6,
4537,80.28,
226,103.48,
3374,82.13,
225,104.12,
2711,85.25,
255,102.78,
2478,86.23,
195,104.14,
2601,89.41,
2250,89.67,
1658,90.38,
1417,89.44,
983,89.01,
784,87.14,
786,87.6,
1136,90.85,
2721,89.2,
4821,83.77,
5378,61.85,
548,97.8,
5262,53.02,
320,98.45,
5072,72.96,
279,97.75,
5169,46.26,
274,96.19,
5117,47.71,
261,96.8,
4903,59.38,
251,99.96,
4666,78.75,
195,103.66,
4408,80.86,
197,104.77,
4632,79.54,
199,103.78,
4489,80.47,
232,103.48,
4276,81.42,
244,102.89,
3423,82.34,
234,103.82,
2649,86.16,
252,103.94,
2855,83.58,
229,103.14,
2852,88.61,
2454,89.47,
1787,88.8,
1348,88.84,
974,88.22,
780,85.39,
830,86.85,
1257,90.14,
2794,88.32,
4977,83.89,
5314,76.76,
503,101.07,
5371,76.14,
332,101.89,
4833,78.54,
267,100.01,
4483,79.36,
247,102.77,
4582,77.81,
259,102.35,
4610,78.91,
221,102.6,
4810,69.17,
255,101.31,
4487,80.38,
241,103.26,
4491,80.41,
266,102.65,
5095,69.68,
303,99.23,
5191,55.08,
307,96.87,
4333,78.69,
327,100.2,
3681,81.2,
385,100.72,
3589,80.98,
378,100.58,
4624,82.99,
3498,86.58,
2660,87.44,
1881,88.62,
1414,88.56,
1071,89.2,
992,89.23,
1444,90.91,
3193,86.9,
5081,80.37,
4861,39.57,
655,84.03,
4580,31.07,
572,85.57,
4108,26.99,
472,87.91,
4708,35.54,
442,93.16,
4892,55.93,
357,94.36,
4734,74.26,
314,100.17,
4958,77.17,
348,100.53,
4678,79.88,
317,102.29,
4857,78.83,
342,102.39,
4716,79.72,
365,101.86,
4822,77.98,
325,98.93,
3930,78.93,
312,100.07,
3588,80.82,
295,102.1,
3341,80.95,
222,101.6,
3603,85.52,
2909,88.24,
1939,90.45,
1340,91.87,
912,91.3,
665,91.08,
601,90.1,
836,92.61,
1938,92.33,
3041,88.65,
3281,82.71,
373,103,
4010,81.66,
275,101.32,
4703,79.81,
270,101.13,
5244,75.44,
266,101.26,
4813,79.12,
235,102.3,
4498,80.58,
221,103.25,
4446,80.97,
237,103.09,
4653,79.08,
280,102.95,
4726,78.58,
284,100.58,
4765,80.18,
315,102.87,
4665,78.54,
295,100.99,
4109,78.76,
341,99.31,
4032,80.05,
360,101.09,
3949,80.38,
300,101.52,
4716,83.74,
4126,84.45,
2710,89.53,
1642,91.07,
1197,89.57,
802,88.27,
956,91.3,
1933,91.46,
4520,85.04,
6230,78.55,
5561,43.99,
721,88.93,
5371,42.67,
420,93.49,
5109,75.42,
285,99.86,
5169,48.14,
298,95.58,
5249,53.41,
297,92.68,
4857,76.01,
215,102.78,
4843,77.67,
206,103.91,
4694,79,
225,102.86,
4560,79.72,
208,105.48,
4421,80.43,
221,104.71,
4292,65.9,
222,102.87,
3429,82.92,
235,102.23,
2781,84.76,
258,103.51,
2795,84.8,
215,105.11,
2789,89.46,
2313,88.51,
1717,89.4,
1329,88.29,
1045,88.43,
913,85.58,
902,88.07,
1335,90.14,
2892,89.16,
5022,83.69,
5568,76.35,
539,99.15,
5245,70.73,
359,99.35,
4844,77.05,
268,99.72,
4485,78.84,
245,102.07,
4358,79.53,
234,104.07,
4190,80.43,
217,102.32,
4233,81.29,
208,105.72,
4059,82.03,
207,104.94,
3879,82.81,
204,102.68,
3877,82.92,
219,103.92,
4015,81.68,
221,103.43,
3428,82.71,
240,103.68,
2725,85.25,
236,104.27,
2686,86.15,
220,103.18,
2697,89.8,
2251,91.17,
1663,91.26,
1284,90.44,
1037,89.06,
849,89.28,
754,90.01,
1162,93.32,
2697,91.04,
4682,83.99,
5433,78.19,
546,100.49,
5293,79.25,
348,100.91,
4856,77.52,
239,100.03,
4593,77.99,
233,103.06,
4529,78.88,
224,102.98,
4401,78.99,
200,104.18,
4830,77.15,
185,103.7,
4758,79.69,
212,104.31,
4478,80.17,
204,104.65,
4374,81.13,
227,103.07,
4529,79.51,
219,104.51,
3436,82.24,
256,103.93,
2800,85.96,
243,104.7,
2675,86.35,
200,103.49,
2857,89.55,
2430,90.05,
1844,89.85,
1401,88.82,
1022,87.96,
834,86.17,
860,88.13,
1212,89.36,
2835,89.78,
4883,83.03,
5596,74.63,
549,99.24,
5328,50.7,
383,97.54,
5172,73.39,
275,99.92,
5361,58.6,
295,97.29,
5173,74.25,
257,102.39,
4730,64.46,
247,100.23,
4083,43,
257,95.36,
4184,80.8,
192,104.45,
4533,80.09,
195,103.76,
4466,81.18,
244,104.57,
4358,78.85,
234,103.69,
3522,81.84,
251,101.9,
2722,84.41,
271,103.5,
2878,83.69,
215,103.34,
2871,89.52,
2544,89.1,
1867,89.69,
1520,88.2,
1159,87.38,
923,86.52,
839,88.17,
1281,90.03,
2732,89.83,
5084,82.51,
5486,78.95,
529,101.11,
5030,79.22,
325,102.39,
4919,78.38,
268,99.64,
5233,71.96,
288,98.74,
5192,72.63,
271,100.95,
4779,74,
256,100.86,
5105,76.8,
261,103.2,
5168,78.15,
287,102.04,
5230,77.07,
289,102.66,
5234,72.44,
307,101.73,
5168,74.07,
350,98.86,
4154,28.19,
403,88.99,
3618,69.33,
373,97.94,
3550,79.16,
358,100.95,
4382,83.89,
3582,86.08,
2524,88.26,
1935,89.48,
1512,89.15,
1138,89.85,
1167,88.26,
1707,89.91,
3474,86.83,
5504,77.65,
5308,46.4,
754,82.66,
4688,31.33,
638,87.89,
4364,30.02,
480,89.59,
4597,39.71,
456,92.46,
4683,77.7,
372,101.41,
4869,76.12,
310,101.19,
4682,77.87,
352,100.46,
4945,76.49,
315,100.36,
4633,79.43,
358,100.69,
5008,76.72,
354,100.6,
4612,77.21,
312,100.76,
3993,79.03,
310,100.13,
3396,76.83,
309,100.29,
3409,73.04,
262,100.03,
3551,86.33,
2977,87.99,
2088,91.12,
1049,88.83,
831,87.85,
720,88.09,
636,89.41,
1079,90.51,
2601,89.83,
4845,87.04,
5259,79.32,
462,102.5,
4881,78.83,
243,102.52,
4098,80.89,
202,102.96,
4145,80,
216,102.78,
4187,80.37,
182,102.36,
4072,80.25,
175,104.59,
3965,80.77,
188,103.01,
3964,81.93,
197,103.78,
3823,82.51,
175,105.77,
3821,82.9,
198,105.84,
4296,81.33,
205,104.09,
3451,85.23,
210,104.3,
2486,85.33,
215,103.19,
2459,85.71,
189,104.67,
2235,90.58,
1817,91.02,
1356,89.8,
1106,83.61,
879,78.69,
747,86.55,
656,88.31,
1073,82.05,
2061,85.84,
4123,85.49,
4713,78.86,
459,102.8,
4485,78.3,
241,103.83,
4541,76.1,
199,101.66,
4234,77.67,
204,102.32,
4266,73.55,
167,100.89,
3986,72.32,
190,101.42,
3682,81.09,
180,104.13,
4050,78.81,
201,103.55,
