교통량,평균속도,0010CZS430
5497,88.36,
608,102.22,
5013,92.83,
403,105.57,
5122,89.99,
321,104.32,
4975,88.77,
334,105.7,
4905,87.49,
251,105.64,
4491,92.81,
223,106.37,
4792,92.17,
251,106.44,
4906,90.82,
227,104,
4535,93.42,
234,107.26,
4503,91.71,
257,106.28,
4373,89.97,
194,106.8,
4312,80.45,
237,102.66,
4020,80.07,
244,104.23,
3443,91.34,
201,104.47,
3236,98.65,
2472,101.4,
1883,103.23,
1334,102.52,
938,100.79,
801,100.86,
738,100.3,
1188,101.19,
3024,102.18,
5391,92.51,
5416,85.98,
515,104.05,
5168,93.43,
305,106.72,
4993,89.49,
295,102.08,
5030,84.64,
276,104,
4670,89.13,
258,104.88,
4597,90.62,
255,103.81,
4746,90.02,
240,102.79,
4521,92.76,
229,106.97,
4392,93.44,
219,106.74,
4442,93.29,
230,106.62,
4280,88.28,
215,106.09,
4296,79.51,
235,104.74,
3998,74.14,
246,103.93,
3248,91.79,
207,105.18,
3173,93,
2426,99.47,
1843,100.18,
1320,96.84,
931,96.01,
771,98.83,
739,97.74,
1039,98.44,
2661,99.02,
5073,91.45,
5250,84.98,
475,102.8,
5036,92.5,
298,106.13,
5015,90.17,
260,103.68,
4845,89.61,
271,105.51,
4947,86.76,
238,104.94,
4783,90.71,
199,105.23,
4467,93.22,
228,108.7,
4536,91.79,
223,105.21,
4281,88.89,
211,104.67,
4084,88.59,
224,103.85,
4136,83.6,
237,104.47,
4254,75.91,
240,102.46,
3830,80.6,
270,102.73,
3308,89.97,
173,103,
2895,97.16,
2456,98.29,
1829,99.91,
1339,99.55,
984,100,
702,95.49,
629,95.07,
879,90.71,
2079,93.05,
4328,87.63,
4622,70.15,
435,93.46,
4063,72.12,
349,92.61,
3686,29.06,
354,81.83,
3906,84.63,
268,102.53,
4410,83.82,
279,102.15,
4542,81.48,
248,102.73,
4442,85.7,
246,104.04,
4456,86.34,
237,106.19,
4541,88.94,
232,104.31,
4553,89.18,
272,104.44,
4309,86.32,
192,104.91,
4265,82.7,
255,103.64,
3881,83.39,
280,102.07,
3068,92.5,
180,103.89,
3060,98.76,
2503,100.79,
1829,103.07,
1478,100.74,
932,100.74,
750,100.11,
772,99.31,
1316,100.95,
3131,101.43,
5601,89.89,
5355,82.69,
554,102.97,
5126,89.51,
342,102.87,
5084,87.16,
336,107.33,
4892,85.42,
308,106.12,
4865,87.28,
274,107.65,
4893,88.19,
296,104.28,
5004,68.59,
301,102.17,
5014,79.48,
299,104.07,
4909,89.15,
276,105.04,
4989,87.93,
317,105.19,
4925,81.88,
353,103.95,
5136,73.1,
344,104.29,
4679,81.91,
415,105.06,
4415,85.09,
375,103.23,
5623,90.54,
4200,97.08,
2815,102.38,
2111,103.74,
1454,104.12,
1056,105.78,
1030,102.75,
1568,105.8,
3625,102.04,
5620,88.99,
5253,85.42,
556,102.75,
5307,88.14,
471,102.46,
4907,92.95,
425,105.46,
4708,89.42,
387,105.28,
4842,94.72,
372,107.13,
4908,92.55,
347,106.66,
4977,90.98,
334,104.13,
4945,91.78,
370,105.58,
5037,91.18,
350,106.47,
4658,94.47,
382,106.7,
4761,87.05,
348,105.1,
4815,81.44,
360,103.89,
4376,87.99,
302,104.26,
3834,91.78,
234,105.65,
3618,100.46,
2949,103.14,
2174,105.63,
1476,108.52,
846,107.15,
641,108.52,
596,106.04,
699,105.55,
1506,102.24,
2738,100.16,
3112,97.78,
299,106,
3504,97.99,
280,105.24,
3884,95.37,
257,105.33,
4551,92.61,
244,105.56,
4822,95.98,
236,104.47,
4694,98.37,
267,107.93,
4994,95.67,
251,106.2,
4994,93.17,
279,105.65,
5055,91.39,
309,104.28,
5023,91.37,
339,107.41,
4665,87.28,
296,104,
4539,86.48,
324,103.21,
4450,90.11,
326,103.28,
4633,88.64,
296,103.77,
5083,97.97,
4111,102.46,
2591,107.56,
1477,108.57,
988,106.67,
724,105.02,
847,104.27,
1961,108.74,
5039,96.81,
6649,87.32,
5435,87,
562,102.7,
5186,90.98,
340,105.8,
5017,90.33,
288,104.22,
4883,86.69,
274,104.13,
4595,91.36,
208,104.96,
4810,90.94,
213,106.18,
4803,90.68,
213,105.94,
4105,91.55,
232,105.83,
4732,88,
206,106.65,
4755,89.22,
227,107.21,
4578,88.12,
206,106.97,
4426,78.96,
227,104.77,
3945,83.38,
260,104.58,
3263,92.02,
190,103.98,
2995,98.46,
2548,99.41,
1838,100.19,
1370,100.04,
1020,99.25,
769,99.73,
709,97.93,
1170,100.75,
2931,101.68,
5222,92.57,
5428,84.12,
492,104.26,
5217,90.52,
292,104.55,
5237,89.21,
306,102.4,
4959,90.51,
288,105.83,
4802,88.92,
250,105.21,
3937,95.66,
192,105.07,
3815,96.25,
212,106.14,
4290,94.98,
232,106.47,
4250,92.53,
205,105.68,
4722,88.47,
257,104.5,
4301,90.9,
186,106.17,
4055,84.27,
228,104.02,
3816,85.7,
230,103.19,
3234,91.88,
200,102.94,
2938,97.57,
2455,100.99,
1581,102.44,
1138,101.76,
849,100,
647,99.39,
634,97.52,
1065,99.19,
2763,101.58,
4975,94.61,
5366,86.37,
439,102.42,
5242,90.58,
284,104.86,
5173,87.93,
270,103.77,
4979,87.24,
283,103.17,
4937,87.12,
274,104.34,
4743,91.34,
237,105.66,
4882,90.77,
226,104.19,
4697,90.24,
226,105.89,
4620,90.38,
237,105.9,
4571,91.77,
229,107.2,
4465,88.85,
208,106.63,
4321,83.05,
243,103.17,
3841,84.24,
251,104.21,
3310,90.88,
197,103.91,
3208,99.08,
2341,101.57,
1602,102.85,
1217,101.9,
823,99.68,
636,99.4,
619,100.15,
1066,100.24,
2792,102.2,
5273,91.9,
5525,84.06,
443,104.14,
5184,91.7,
279,107.49,
5261,89.16,
287,105.58,
4489,93.26,
252,106.34,
5085,87.03,
241,103,
4926,87.89,
217,104.3,
4835,90.89,
213,103.68,
4600,92.24,
222,109.91,
4785,89.99,
222,105.54,
4501,92.5,
281,106,
4336,88.57,
221,107.23,
4294,80.46,
222,105.66,
3886,83.81,
255,103.26,
3462,90.51,
205,104.58,
3298,98.71,
2406,101.36,
1685,102.65,
1150,101.67,
862,98.94,
644,99.2,
676,99.12,
1153,101.93,
2881,101.39,
5029,93.91,
5221,84.14,
466,107.18,
5158,89.61,
301,106.73,
5103,88.85,
263,103.18,
4814,91.03,
248,105.18,
4897,88.56,
269,105.55,
4732,89.9,
255,107,
4820,90.04,
239,104.67,
4786,89.54,
248,105.8,
4886,86.72,
294,104.08,
4915,88.46,
299,104.61,
5081,83.1,
296,106.11,
4990,78.83,
305,105.11,
4555,82.58,
351,104.38,
4487,84.3,
363,102.89,
5452,90.81,
4045,99.61,
2585,103.64,
1637,104.17,
1100,103.64,
844,103.58,
833,102.44,
1348,104.36,
3150,102.15,
5047,93.2,
5015,90.1,
515,106.24,
4981,93.11,
346,106.35,
5073,92.69,
335,105.68,
5051,90.9,
349,105.54,
5024,91.35,
324,107.16,
4610,95.97,
284,107.01,
5019,93.44,
288,106.2,
5058,89.27,
315,105.85,
4052,96.45,
273,103.98,
4947,89.17,
334,105.41,
4598,87.3,
311,104.34,
4118,87.91,
289,103.49,
3915,90.42,
254,104.24,
3290,95.02,
185,108.14,
3436,101.2,
2695,105.78,
1685,109.45,
1031,108.64,
697,110.33,
466,109.3,
427,109.34,
612,105.94,
1393,108.89,
2662,106.41,
2953,103.45,
263,106.67,
3130,105,
194,105.52,
3620,103.23,
205,106.74,
4133,100.16,
225,107.21,
4428,100.21,
213,104.54,
4514,100.34,
213,105.61,
4737,98.19,
245,108.83,
4988,97.17,
263,107.09,
4884,96.81,
291,106.03,
4789,95.13,
285,106.06,
4539,90.84,
267,105.52,
4144,91.06,
301,104.06,
4300,92.12,
264,104.57,
4296,93.23,
248,107.02,
4797,99.96,
3688,103.93,
2287,107.99,
1312,108.59,
855,105.08,
630,104.68,
776,104.81,
1829,107.74,
4629,99.95,
6414,88.18,
5556,86.81,
593,104.74,
4978,91.71,
277,105.32,
4969,91.49,
230,103.76,
4901,91.1,
245,105.82,
4888,90.35,
229,106.16,
4646,92.39,
206,105.07,
4585,92.78,
189,106.39,
4593,91.1,
219,105.52,
4745,88.69,
229,105.93,
4575,90.46,
249,104.92,
4364,89.61,
204,106.84,
4410,83.84,
265,104.2,
3760,82.83,
249,104.31,
3043,93.14,
187,102.95,
3031,99.37,
2233,101.36,
1448,101.06,
1281,110.07,
78,125.25,
888,113.11,
825,110.8,
865,113.25,
1828,112.42,
3654,106.61,
5318,102.81,
4956,99.36,
388,107.11,
4852,98.16,
347,106.09,
4879,97.86,
373,106.12,
5313,93.44,
482,105.34,
5041,92.77,
543,105.2,
4499,97.58,
432,107.73,
5152,90.67,
486,104.6,
5142,90.08,
408,104.77,
5054,92.06,
380,104.7,
4754,95.01,
365,105.3,
4518,96.91,
293,108.01,
3973,96.91,
226,105.47,
3757,93.91,
244,105.41,
3807,93.07,
206,105.15,
3542,94.22,
174,109.48,
2614,100.15,
127,109.52,
1667,106.89,
73,110.91,
1057,109.39,
63,111.94,
752,109.62,
560,109.51,
517,111.29,
829,111.78,
1821,111.74,
2958,111.26,
3458,105.89,
267,106.53,
3913,100.91,
243,105.16,
4554,96.54,
287,105.93,
4953,92.17,
379,105.18,
4664,91.64,
367,104.71,
4894,88.68,
403,104.39,
4787,91.28,
327,105.28,
4354,93.27,
293,105.1,
4551,89.63,
308,104.8,
4748,89.23,
304,104.5,
3889,99.76,
236,107.72,
3369,95.79,
215,102.58,
3112,97.26,
210,104.27,
3060,96.87,
193,104.16,
2968,96.06,
166,106.19,
2385,101.62,
116,108.14,
1703,104.59,
76,112.56,
1052,107.9,
72,113.37,
838,107.1,
579,96.31,
556,93.48,
658,101.97,
1405,106.91,
2180,107.55,
2346,106.87,
233,108.05,
2782,106.62,
218,106.63,
3574,101.76,
232,106.54,
4151,99.69,
271,105.21,
4695,97.45,
276,107.19,
4738,98.91,
242,106.66,
4926,93.49,
261,104.99,
4628,91.07,
287,106.61,
4722,91.56,
281,105.1,
4452,95.62,
260,105.42,
4101,100.51,
243,107.47,
3376,97.86,
248,105.18,
3052,96.56,
317,103.39,
2910,99.29,
211,105.05,
2932,98.43,
179,110.22,
2551,100.86,
131,110.48,
1775,106.69,
96,114.47,
1146,109.81,
61,117.7,
862,111.65,
622,109.1,
513,107.92,
609,108.51,
1201,110.2,
1713,113.85,
1993,111.06,
216,106.4,
2258,110.21,
192,104.52,
3050,107.64,
234,105.69,
3697,103.81,
219,105.46,
4206,100.77,
218,104.57,
4261,101.8,
229,106.26,
4796,98.54,
242,105.74,
4900,95.1,
296,104.84,
5024,94.74,
284,104.85,
4970,93.38,
284,103.93,
4683,95.78,
264,105.37,
4224,92.79,
289,104.88,
4453,90.4,
343,103.69,
4390,91.99,
263,105.24,
4349,95.73,
3254,99.64,
2193,105.69,
1369,107.15,
893,106.09,
689,103.5,
845,105.9,
1934,106.94,
4825,97.98,
6783,92.77,
5539,90.1,
555,103.8,
5027,91.62,
280,103.94,
4561,93.83,
206,104.87,
4893,89.92,
246,103.74,
4936,89.15,
234,103.92,
4619,92.31,
181,104.09,
4812,91.82,
197,108.02,
4699,91.28,
205,106.83,
4662,92.44,
224,105.14,
4726,92.4,
210,106.75,
4511,93.25,
188,106.87,
4225,82.91,
231,103.69,
3911,76.12,
240,102.84,
3389,91.54,
179,104.16,
2917,98.49,
2088,101.18,
1555,105.11,
1291,101.28,
916,97.99,
774,97.12,
742,100.38,
1230,100.53,
2918,101.1,
5547,96.29,
5621,86.47,
417,103.22,
5154,50.86,
311,90.89,
4508,88.33,
256,103.25,
3940,91.73,
252,107,
4841,83.02,
247,104.51,
4884,86.16,
233,103.7,
4771,88.93,
224,106.26,
4743,90.01,
222,106.9,
4595,92.25,
214,108.98,
4430,93.28,
225,107.16,
4446,91.72,
194,107.09,
4264,82.52,
233,104.29,
3825,82.19,
242,103.21,
3334,89.9,
211,104.2,
3153,97.24,
2117,101.17,
1632,103.9,
1432,102.21,
1033,101.5,
785,100.69,
758,98.39,
1243,100.72,
2813,102.92,
5691,96.56,
5641,89.41,
417,103.12,
5199,90.08,
291,103.58,
5103,89.69,
245,103.79,
4928,89.49,
271,104.8,
4983,89.14,
238,107.56,
4883,88.28,
202,105.06,
4917,88.44,
222,103.9,
4666,90.72,
221,104.05,
4480,93.67,
189,106.16,
4597,92.95,
218,106.16,
4729,91.49,
201,109.16,
4360,77.47,
212,105.09,
3239,81.49,
234,103.99,
3036,91.39,
200,104.67,
3461,95.78,
2468,101.15,
1771,104.49,
1404,102.31,
1091,98.27,
836,98.88,
782,99.2,
1202,100.05,
2876,101.15,
5090,97.23,
5378,91.03,
455,106.35,
4820,94.4,
283,105.92,
5074,86.42,
249,102.97,
5045,88.53,
293,104.36,
4854,88.26,
286,103.61,
4276,92.53,
244,104.97,
4637,87.86,
263,106.74,
4993,86.14,
271,102.71,
4773,88.92,
270,105.02,
4716,92.16,
269,105.74,
5064,86.45,
281,106.48,
4931,80.65,
271,103.77,
4523,82.16,
297,104.27,
4294,85.23,
328,104.06,
5401,89.28,
4024,97.53,
2925,102.16,
2013,104.99,
1530,103.04,
1108,104.38,
1081,104.22,
1597,104.96,
3488,102.49,
5692,94.72,
5440,87.31,
587,103.17,
4992,51.43,
520,95.69,
4203,26.53,
509,90.31,
4363,34.24,
490,92.12,
4180,34.63,
487,87.53,
3919,21.45,
393,90.19,
4392,31.61,
433,90.32,
4346,82.03,
383,102.68,
4463,89.17,
359,105.8,
4439,90.35,
394,104.78,
4862,85.86,
414,104.33,
4330,88.48,
274,104.87,
3789,90.44,
259,104.23,
3327,94.13,
176,107.69,
3495,99.71,
2840,101.39,
1872,105.54,
1478,106.78,
1057,106,
826,104.8,
768,104.38,
1182,105.25,
2619,104.86,
4263,102.2,
4641,94.66,
355,106.02,
4248,97.86,
280,104.99,
4821,93.69,
267,104.03,
5057,90.24,
305,103.89,
4828,92.23,
277,106.33,
4914,93.06,
265,104.97,
5050,92.11,
319,106.47,
4885,86.17,
309,103.89,
4937,87.23,
311,104.59,
5020,87.07,
360,106.35,
4811,94.07,
264,107.27,
4319,87.67,
291,105.38,
3903,90.37,
275,104.26,
3273,94.02,
181,104.98,
3578,98.71,
2880,102.96,
1884,107.56,
1334,110.82,
822,111.06,
643,110,
557,111.47,
747,110.04,
1690,111.04,
2824,110.71,
3027,108.36,
275,105.84,
3435,105.23,
203,106.84,
4089,100.18,
217,104.57,
4450,97.7,
262,106.1,
4588,98.68,
206,105.84,
4739,98.04,
236,106.81,
5012,89.47,
285,105.46,
4634,91.91,
292,106.23,
5012,87.43,
310,103.7,
5027,89.79,
308,105.49,
4691,95.11,
255,105.52,
4350,88.48,
282,104.07,
4323,89.31,
303,104.05,
4468,90.1,
229,104.75,
4778,97.23,
3845,102.51,
2362,108.41,
1481,107.68,
1001,107.26,
792,105.69,
952,105.74,
2026,108.08,
4855,97.76,
6596,91.86,
5466,89.1,
552,104.45,
5062,78.94,
335,101.66,
5048,88.22,
266,101.61,
4974,89.5,
233,104.45,
4882,88.36,
240,104.79,
4749,89.84,
192,105.8,
4597,91.55,
204,105.43,
4552,80.43,
232,103.27,
4266,92.95,
201,104.9,
4412,92.63,
219,106.08,
4335,93.95,
200,108.78,
4245,85.5,
199,103.78,
3859,84.88,
236,104.13,
3535,87.57,
203,102.7,
2963,98.83,
2340,99.49,
1825,103.24,
1365,101.39,
997,98.99,
790,98.64,
873,99.96,
1315,100.98,
2870,101.54,
5716,95.02,
5328,89.09,
419,104.52,
5148,90.86,
294,104.12,
5170,88.66,
271,104.42,
4873,88.76,
260,105.2,
4814,88.81,
265,105.99,
4055,85.57,
242,104.34,
4538,85.31,
242,103.82,
4609,90.14,
225,105.33,
4228,93.25,
192,105.66,
4639,90.47,
251,105.05,
4476,92.29,
223,105.11,
4182,81.62,
200,104.42,
4020,71.03,
240,102.85,
3750,87.31,
217,104.81,
3138,97.57,
2450,97.59,
1979,98.5,
1371,97.35,
1025,97.04,
834,96.4,
750,96.38,
1228,97.19,
2960,99.15,
4970,96.9,
5449,88.62,
487,104.72,
5278,91.14,
302,105.42,
5141,89.72,
277,104.6,
4710,71.62,
284,100.06,
4633,63.96,
250,101.43,
4714,89.21,
218,105.41,
4550,89.56,
234,104.28,
4516,90.43,
253,103.39,
4442,90.93,
215,105.66,
4427,90.28,
228,104.8,
4227,91.96,
192,106.39,
4212,83.84,
205,104.88,
3989,80.89,
291,105.27,
3593,88.54,
213,103.51,
3137,97.44,
2685,100.55,
1889,103.27,
1409,102.88,
1018,99.97,
759,98.53,
777,99.12,
1223,100.92,
3019,100.76,
5551,95.16,
5592,88.76,
428,106.06,
5234,91.01,
308,104.22,
5150,88.89,
261,104.62,
4825,76.31,
275,101.33,
4791,87.64,
277,105.93,
4839,89.21,
237,104.27,
4593,91.99,
213,104.85,
4698,89.79,
237,103.38,
4539,92.25,
200,105.82,
4519,92.27,
242,105.28,
4457,92.9,
209,108.08,
4401,78.37,
233,102.73,
4006,79.68,
261,104.12,
3597,89.32,
201,104.79,
3252,97.84,
2599,100.49,
1967,103.7,
1464,102.86,
1105,101.68,
844,103.16,
757,101.28,
1190,102.54,
3060,101.54,
5561,94.3,
5585,86.65,
436,105.35,
5122,90.52,
295,104.98,
5092,88.43,
280,103.31,
4039,95.01,
259,104.9,
3813,97.49,
233,105.61,
3887,96.52,
258,106.78,
3914,96.66,
239,108.32,
3934,95.98,
246,105.39,
3811,96.21,
289,105.37,
4480,94.47,
269,106.14,
5046,88.58,
318,107.16,
4919,80.53,
278,105.13,
4643,78.4,
323,102.43,
4310,84.35,
331,104.75,
4901,93.6,
3576,100.14,
2740,103.75,
1891,105.08,
1341,104.8,
1081,103.76,
975,100.75,
1552,103.63,
3057,102.66,
5161,95.29,
5488,86.31,
569,103.56,
5331,82.26,
449,102.4,
4825,50.21,
451,94.71,
4358,94.3,
356,106.55,
4868,91.37,
360,105.83,
5039,88.82,
351,106.4,
4898,91.92,
338,106,
5119,83.97,
346,104.77,
4677,87.77,
383,103.88,
5200,82.58,
374,103.19,
4842,89.34,
366,105.99,
4861,80.68,
350,103.3,
4452,84.5,
287,103.19,
3862,90.63,
217,105.25,
4086,97.56,
3277,101.29,
2189,106.57,
1493,109.38,
1008,108.88,
696,110.17,
627,108.3,
823,110.17,
1818,109.44,
3007,108.44,
3333,104.17,
326,106.91,
3933,100.92,
228,105.53,
4430,98.36,
236,106.49,
5088,93.17,
262,104.76,
4828,96.42,
221,106.98,
4752,93.45,
256,106.3,
5029,88.94,
279,104.55,
4929,89.91,
279,104.04,
5104,85.92,
332,105.29,
5197,85.87,
326,105.05,
5046,90.03,
304,106.26,
4704,85.18,
343,104.61,
4636,86.12,
340,105.35,
4630,86.96,
278,103.89,
5402,94.48,
4378,99.8,
2859,106.3,
1568,106.78,
997,105.48,
760,106.82,
902,107.07,
1933,109.48,
5022,97.64,
6576,91.19,
5751,89.59,
576,104.04,
5175,92.26,
359,105.88,
4917,82.1,
254,102.86,
4435,52.91,
312,96.57,
4003,32.93,
278,94.99,
4022,94.49,
220,105.11,
4676,92.15,
244,107.35,
4754,90.82,
244,107.08,
4582,92.06,
212,104.74,
4628,90.39,
244,104.92,
4433,93.93,
199,109.06,
4370,81.25,
228,105.61,
3793,84.92,
219,104.87,
3479,90.37,
176,103.42,
3076,98.4,
2419,102.46,
1729,104.64,
1314,103.48,
1024,102.68,
801,101.83,
796,102.03,
1235,103.96,
3026,102.82,
5426,97.28,
5696,89.61,
470,105.2,
5346,92.72,
351,106.6,
5034,89.82,
278,104.76,
4575,76.47,
314,102.25,
4333,49.43,
288,100,
3435,84.61,
211,105.39,
4286,93.29,
204,105.15,
4679,90.89,
244,104.96,
4088,94.45,
222,107.66,
3791,95.91,
239,105.24,
4627,89.08,
208,106.82,
4339,79.26,
198,103.59,
3876,83.08,
269,103.97,
3729,86.35,
217,102.86,
3222,97.47,
2433,100.09,
1700,101.49,
1492,103.01,
1039,102.91,
787,98.73,
768,101.77,
1124,102.48,
2942,101.28,
5498,95.08,
5436,88.42,
425,105.42,
5268,90.92,
302,104.75,
4942,90.34,
299,103.37,
4140,92.99,
245,106.05,
3727,95.82,
214,105.83,
3765,95.12,
205,106.3,
3791,94.9,
207,104.99,
3801,95.92,
222,105.33,
3797,96.48,
223,106.28,
4520,92.58,
255,107.69,
4424,92.89,
221,108.2,
4332,78.33,
222,103.72,
4014,68.9,
284,103.07,
3330,90.44,
189,104.79,
3079,98.55,
2512,98.35,
1819,97.14,
1490,97.47,
980,98.21,
762,98.31,
743,96.26,
1159,100.16,
3057,98.67,
5479,94.7,
5583,86.92,
465,105.66,
5009,90.78,
281,103.97,
5064,87.68,
310,103.26,
4927,89.08,
268,103.84,
4925,88.67,
223,105.68,
4864,89.52,
236,103.87,
4742,91.75,
204,106.26,
4399,92.28,
220,103.59,
4518,90.56,
219,104.07,
4601,88.36,
264,105.17,
4287,91.18,
212,107.86,
4259,82.17,
239,103.45,
3473,87.23,
258,105.69,
3705,87.55,
202,105.87,
3348,96.63,
2637,100.38,
1915,103.73,
1392,102.67,
960,102.99,
733,100.16,
791,100.02,
1215,102.14,
2973,101.7,
5475,95.09,
5446,87.17,
453,104.58,
5112,90.17,
329,104.44,
4432,92.56,
288,104.09,
3839,95,
251,105.19,
3957,94.6,
282,104.99,
4052,94.14,
240,104.9,
4377,91.87,
260,103.77,
3944,94.83,
272,103.1,
3946,94.4,
271,107.67,
4687,88.66,
307,105.31,
5086,86.23,
288,104.85,
4773,81.91,
313,105.16,
4797,77.33,
367,103.43,
4422,84.36,
346,103.37,
5280,90.06,
3712,99.27,
2837,102.09,
1917,103.48,
1386,105.2,
1052,105.26,
970,103.39,
1397,104.47,
3212,103.4,
5208,94.86,
5306,73.89,
646,99.37,
4827,37.17,
547,90.05,
3950,80.88,
379,102.18,
4641,92.34,
406,105.41,
4954,86.35,
366,106.18,
4811,92.43,
312,108.05,
4909,88.33,
346,105.63,
4784,86.18,
377,104.53,
4917,83.83,
396,104.08,
5144,81.96,
415,104.35,
5262,83.78,
341,104.48,
4829,81.02,
335,103.11,
4407,85.84,
323,102.98,
4077,88.12,
235,104.81,
4299,95.89,
3513,100.2,
2257,106.52,
1457,109.79,
986,110.69,
728,109.74,
626,108.91,
870,111.58,
1960,110.13,
3149,108.06,
3383,104.13,
341,106.08,
3979,101.62,
315,105.23,
4561,97.86,
254,105.81,
5147,92.58,
277,104.36,
4882,96.29,
260,106.38,
4833,95.13,
230,105.86,
4900,89.93,
276,104.67,
5007,87.4,
322,105.61,
5098,84.77,
356,103.18,
5099,89.86,
337,106.94,
5114,88.24,
316,106.12,
4755,84.25,
339,101.95,
4830,83.87,
396,103.99,
4691,85.66,
306,104.35,
5477,93.73,
4815,97.99,
2962,106.47,
1719,108.11,
1139,107.03,
758,107.24,
961,105.8,
1931,107.86,
4974,99.89,
6392,89.57,
5629,88.03,
601,103.5,
5205,92.62,
380,105.13,
5116,68.33,
365,95.44,
5076,88.6,
300,103.65,
4965,87.78,
270,105.42,
4851,89.29,
242,105.69,
4831,90.13,
203,106.67,
4787,91.08,
247,106.18,
4644,90.59,
237,107.46,
4462,92.38,
221,106.59,
4572,92.22,
200,107.54,
4366,78.41,
214,104.41,
3955,81.94,
265,104.76,
3657,88.47,
202,104.03,
3230,98.9,
2510,101.08,
1877,103.15,
1314,102.73,
983,102.43,
810,99.66,
820,100.23,
1281,101.88,
3119,101.53,
5627,95.76,
5543,88.4,
462,104.96,
5166,91.45,
348,103.59,
4464,94.85,
241,106.65,
3935,97.33,
240,105.91,
3916,96.53,
226,105.58,
3982,95.82,
219,105.61,
4059,96.42,
239,107.34,
3937,96.6,
227,106.8,
3903,95.94,
215,107.12,
3829,97.87,
212,106.33,
3923,96.26,
216,107.8,
4249,82.99,
251,105.05,
3866,83.66,
225,103.61,
3543,89.3,
209,102.96,
3260,99.04,
2498,102.08,
1824,104.82,
1345,103.12,
968,102.76,
795,100.25,
726,101.44,
1101,101.85,
3001,102.85,
5331,95.52,
5443,88.24,
480,103.71,
5188,91.52,
322,104,
4550,93.34,
258,105.78,
4089,94.57,
271,105.19,
4051,94.38,
243,107.15,
4280,93.05,
203,104.52,
4689,90.01,
207,104.68,
4708,90.7,
221,104.29,
4396,90.83,
228,106.14,
4529,90.84,
229,106.73,
4600,89.38,
179,108.42,
4441,75.86,
253,102.94,
3936,74.92,
255,103.47,
3362,90.97,
195,103.58,
3239,98.55,
2551,101.03,
1923,103.68,
1371,103.5,
959,102.22,
797,101.33,
777,99.74,
1174,101.62,
2979,100.73,
5461,93.24,
5669,85.62,
474,104.49,
5212,90.31,
330,104.27,
5021,69.34,
322,98.45,
4846,85.39,
296,105.02,
4979,87.56,
277,106.15,
4807,87.98,
260,105.06,
4284,90.48,
235,106.66,
4261,92.74,
218,104.73,
4596,92.66,
206,105.53,
4635,91.93,
246,107.7,
4369,91.05,
210,108.45,
4350,78.92,
239,103.48,
3868,81.06,
284,102.52,
3707,86.96,
207,104.16,
3313,97,
2769,99.81,
2030,103.35,
1558,102.69,
1088,102.29,
851,101.67,
756,101.35,
1211,100.18,
2907,101.69,
5588,92.59,
5592,86.13,
467,104.54,
5150,90.62,
296,104.93,
4656,93.79,
278,103.74,
4952,88.41,
285,104.61,
4870,89.21,
268,107.02,
4511,93,
268,105.76,
4967,89.82,
259,107.1,
4981,88.99,
287,106.17,
4997,87.51,
314,105.42,
5129,86.23,
329,104.78,
5112,85.52,
328,105.57,
4812,75.6,
337,101.82,
4535,78.41,
369,103.42,
4337,84.63,
328,104.37,
5021,92.13,
3886,98.75,
2695,103.7,
1979,104.11,
1470,104.41,
1097,106.04,
1112,104.74,
1595,106.32,
3457,102.66,
5609,92.01,
5537,87.16,
738,101.83,
5049,54.67,
585,92.68,
4419,88.59,
408,104.8,
4516,93.43,
414,105.04,
4827,91.92,
369,105.96,
4752,91.48,
332,106.43,
4593,88.43,
399,106.06,
5117,83.58,
391,102.71,
4957,83.67,
427,103.1,
5357,81.06,
394,104.32,
5186,83.81,
345,103.89,
4774,81.84,
339,102.46,
4333,84.94,
312,104.51,
4086,86.93,
258,106.19,
4213,97.17,
