교통량,평균속도,0010CZS430
3587,100.01,
2348,106.69,
1077,100.13,
874,96.02,
688,98.93,
623,97.72,
1114,101,
2930,101.17,
5527,98.59,
5504,85.26,
436,102.83,
5130,89.84,
226,105.09,
3954,95.01,
223,104.22,
3976,93.78,
231,105.29,
3950,94.67,
195,106.76,
3968,94.15,
183,104.85,
3890,91.53,
189,106.31,
3894,94.02,
218,104.66,
3855,95.18,
174,104.8,
3812,95.89,
208,106.08,
4259,95.47,
201,108.69,
4172,93.26,
215,106.08,
3644,84.99,
203,103.94,
3288,90.32,
180,104.25,
2808,97.83,
2094,101.19,
1477,100.3,
1045,98.42,
767,98.49,
708,97.69,
625,98.75,
1006,95.73,
2296,96.87,
4720,95.51,
5042,87.34,
408,102.97,
4738,86.62,
220,104.42,
4627,88.52,
229,104.78,
4289,87.68,
220,101.81,
4279,85.44,
192,102.88,
4042,84.21,
194,102.27,
3967,91.97,
208,104.06,
4206,89.2,
208,105.38,
4036,90.17,
212,102.79,
4143,92.74,
203,106.18,
3603,87.15,
187,104.62,
3634,86.14,
198,102.55,
3237,81.07,
214,105.31,
3003,84.74,
206,102.46,
2506,93.43,
1799,92.15,
1182,94.61,
871,88.83,
655,90.09,
465,88.58,
496,90.33,
735,88.93,
1734,87.26,
4082,88.01,
4206,81.43,
375,98.83,
4770,86.17,
249,102.45,
4430,90.69,
210,104.64,
4474,92.08,
208,106.44,
4444,90.91,
179,103.23,
4288,92.33,
165,105.01,
4476,91.9,
192,104.35,
4409,91.46,
200,103.64,
4505,92.79,
207,106.74,
4335,94.24,
201,107.66,
4460,95.09,
189,107.37,
4038,92.89,
208,104.62,
3470,88.51,
200,103.08,
2963,92.46,
172,102.6,
2915,97.77,
2094,96.9,
1444,98.43,
1045,99.28,
895,97.66,
699,95.15,
689,96.65,
1298,100.02,
3277,100.51,
5950,96.62,
5573,87.41,
410,104.54,
5273,88.73,
236,103.67,
4225,92.58,
260,103.33,
4074,93.12,
258,102.92,
4019,93.98,
208,105.18,
3947,92.55,
249,105.09,
3883,92.8,
222,104.94,
4031,94.61,
241,106.67,
3906,95.68,
202,104.94,
3982,95.99,
242,106.43,
4430,94.41,
245,108.55,
4776,91.35,
275,107.39,
4413,85.69,
320,104.06,
4134,86.26,
264,103.82,
4793,92.37,
3355,96.87,
2353,100.36,
1519,102.41,
1154,100.25,
932,101.46,
873,100.8,
1549,103.52,
3116,104.1,
5074,101.87,
5023,93.14,
330,105.12,
4829,92.79,
247,105.39,
5132,90.98,
264,104.59,
4993,88.42,
266,104.52,
4941,93.27,
244,106.65,
4791,94.96,
236,105.42,
4876,92.48,
260,106.98,
4755,93.32,
279,105.77,
4300,98.37,
256,104.43,
4879,95.02,
239,105.86,
4788,96.15,
238,107.49,
4305,96.79,
231,106.05,
3409,96.2,
203,106.13,
3098,97.54,
152,104.55,
2994,102.34,
2565,106.08,
1592,109.08,
1087,111.18,
739,110,
510,109.34,
447,108.66,
764,108.89,
1805,111.36,
2683,112,
2607,107.86,
207,105.24,
2736,105.83,
156,107.53,
3229,101.23,
172,106.88,
3588,100.29,
204,109.49,
3830,103.31,
183,105.46,
4172,102.47,
168,107.96,
4249,102.88,
190,107.6,
4456,99.51,
215,106.26,
4849,94.36,
232,104.4,
4438,97.06,
217,106.1,
4289,96.69,
219,105.45,
4007,95.8,
214,103.79,
3932,88.16,
275,101.55,
3953,87.32,
225,103.32,
4251,88.2,
3484,93.17,
2074,99.09,
1189,99.34,
778,96.29,
548,96.46,
651,97.32,
1407,102.8,
3708,98.63,
5292,85.73,
4828,58.76,
528,86.84,
4305,76.62,
247,98.69,
3756,85.58,
210,100.34,
3651,87.51,
237,101.96,
3609,90.62,
175,104.87,
3595,92.02,
178,104.28,
3714,92.09,
184,103.32,
3744,91.48,
195,103.13,
3628,86.77,
189,101.14,
3659,91.97,
184,102.4,
3800,92.2,
167,105.68,
3512,83.14,
212,102.12,
2554,82.6,
186,100.33,
2837,82.48,
161,99.25,
2581,90.79,
1844,96.79,
1223,99.24,
899,97.47,
672,96.53,
649,93.97,
668,97.03,
1188,100.45,
2931,102.21,
5758,98.78,
5659,86.57,
371,104.73,
5133,88.51,
264,104.69,
4938,88.55,
244,103.34,
4930,88.61,
210,103.21,
4786,88.19,
197,104.17,
4660,90.41,
248,103.76,
4876,90.59,
192,105.61,
4787,89.03,
210,105.43,
4472,92.51,
198,104.84,
4408,94.04,
210,104.34,
4512,93.52,
173,108.18,
4111,93.57,
205,106.77,
3713,86.48,
219,105.36,
3310,90.43,
159,104.87,
3045,98.16,
2322,101.5,
1556,101.92,
1133,102.33,
858,100.19,
683,98.88,
638,92.17,
1089,96.33,
2486,98.25,
5203,95.84,
5443,85.79,
429,102.18,
5140,90.27,
222,104.01,
5148,86.56,
232,102.19,
4910,87.67,
219,105.5,
4698,89.03,
182,104.95,
4764,88.68,
185,104.95,
4699,89.26,
208,104.6,
4563,92.75,
223,105.66,
4278,86.5,
232,101.83,
4045,88.09,
209,103.21,
3871,83.71,
214,101.29,
3925,83.71,
196,104.46,
3393,82.26,
217,102.14,
3365,87.74,
179,103.65,
3005,97.51,
2201,101.71,
1548,102.5,
1132,102.08,
836,99.75,
705,99.45,
640,100.23,
1202,102.11,
3025,103.28,
5523,98.53,
5515,85.53,
475,104.51,
5133,89.79,
254,105.12,
4449,93.12,
240,103.67,
4305,91.88,
257,105.03,
4174,93.1,
206,105.81,
4088,92.65,
216,105.11,
4317,91.87,
216,103.64,
3936,94.83,
236,106.29,
4033,93.56,
189,107.05,
3839,96.14,
232,106.4,
4571,93.74,
204,106.03,
4210,92.02,
188,106.56,
3749,83.01,
234,106.87,
3635,89.16,
182,103.91,
3335,97.63,
2293,102.62,
1667,103.94,
1163,102.94,
958,100.58,
734,100.33,
709,102.23,
1273,102.08,
3045,103.31,
5827,100.2,
5427,89.34,
404,105.04,
5140,89.97,
244,104.8,
4546,89.55,
262,102.87,
4866,87.73,
255,103.7,
4876,87.49,
221,104.61,
4902,87.53,
251,104.52,
4829,87.17,
272,102.89,
4588,87.77,
285,106.46,
4726,88.18,
253,105.4,
4924,90.48,
263,106.24,
4968,89.35,
238,106.59,
4680,88.87,
250,107.55,
4199,79.96,
316,103.05,
4066,82.35,
326,101.7,
5009,85.4,
3545,91.07,
2389,95.48,
1519,98.42,
1167,94.53,
968,96.75,
855,99.05,
1755,98.34,
3579,95.08,
5401,94.24,
5059,83.92,
560,101.29,
4466,86.19,
306,103.61,
4581,86.52,
365,104.46,
4326,89.52,
315,104.98,
4358,88.98,
308,106.33,
4456,91.15,
280,105.29,
4396,91.58,
279,105.06,
4371,91.58,
332,106.92,
4470,90.74,
279,106.12,
4911,87.76,
286,104.16,
4797,92,
220,107.56,
4253,90.96,
278,104.94,
3432,92.37,
213,103.26,
3153,95.46,
164,103.45,
3337,102.19,
2609,106.87,
1611,110.66,
1134,111.29,
706,111.01,
531,110.12,
587,110.91,
1068,112.56,
2797,110.06,
4316,109.1,
3955,104.96,
295,107.65,
3547,104.8,
204,105.04,
3787,102.09,
184,106.12,
4089,100.08,
223,106.48,
4279,99.87,
177,105.32,
4612,99.27,
221,106.18,
4615,97.41,
232,107.15,
4841,88.11,
276,104.85,
4990,90.09,
241,106.39,
4691,95.62,
220,105.06,
4594,96.83,
224,105.72,
4289,96.81,
230,104.07,
4056,91.68,
246,105.1,
4375,90.17,
254,104.58,
4944,96.54,
4234,99.79,
2631,106.9,
1513,107.54,
946,106.35,
730,104.3,
845,105.7,
1911,107.79,
4809,99.82,
6691,94.78,
5644,88.7,
575,103.67,
5093,89.8,
290,104.35,
4898,89.15,
250,105.18,
4298,89.62,
248,101.8,
4781,88.89,
211,104.58,
4785,90.54,
206,106.48,
4844,90.04,
214,104.61,
4688,90.94,
237,103.58,
4368,91.97,
189,105.17,
4394,93.73,
186,107.76,
4330,95.15,
176,110.57,
4192,92.2,
175,106.47,
3727,82.87,
222,105.08,
3412,90.85,
176,104.44,
3083,99.41,
2273,102.56,
1665,103.57,
1170,101.7,
896,102.36,
729,100.33,
749,99.37,
1251,102.6,
2987,103.47,
5745,98.45,
5620,88.28,
434,104.24,
5112,90.78,
256,104.45,
4980,88.14,
229,105.44,
5016,87.05,
211,105.81,
4342,91.16,
218,105.17,
3785,95.72,
196,105.16,
3848,94.96,
215,105.67,
3769,94.85,
203,102.14,
3704,95.9,
214,109.05,
3834,95.38,
210,105.62,
4714,91.74,
193,109.68,
4157,91.17,
186,107.46,
3813,82.89,
225,104.54,
3565,88.84,
190,104.3,
3047,98.26,
2334,101.54,
1781,104.05,
1250,103.48,
972,92.9,
772,96.15,
779,96.74,
1170,100.29,
3024,100.16,
5825,96.04,
5444,87.33,
416,104.48,
5106,92.13,
277,105.15,
4929,88.91,
251,103.41,
4659,89.07,
228,104.59,
4731,87.45,
214,104.24,
4849,86.43,
196,102.31,
4611,89.09,
196,105.38,
4168,91.19,
200,105.38,
4339,84.53,
202,101.6,
4250,90.44,
189,105.35,
4384,92.59,
172,107.66,
4277,87.56,
183,106.97,
3616,85.7,
216,103.46,
3352,91.12,
208,105.63,
2930,97.3,
2398,101.43,
1688,102.85,
1214,102.77,
934,101.34,
740,99.46,
696,99.45,
1199,101.25,
3081,102.49,
5971,96.03,
5457,87.92,
408,103.67,
5058,90.69,
275,103.41,
4916,90.6,
237,103.06,
5054,86.35,
212,91.43,
5086,79.39,
69,61.42,
4432,89.27,
157,102.84,
3802,95.15,
198,107.2,
3724,92.56,
230,104.98,
3700,95.06,
199,108.54,
3645,97,
199,107.99,
4306,94.06,
194,110.17,
4262,91.09,
184,106.15,
3897,78.85,
217,102.82,
3532,89.94,
206,103.1,
3150,97.99,
2488,100.63,
1882,102.85,
1406,102.63,
1053,100.05,
801,98.43,
744,99.83,
1269,101.58,
3251,102.05,
5861,97.42,
5548,87.62,
467,104.91,
5245,89.92,
264,105.95,
4961,87.85,
264,105.23,
4893,86.44,
246,105.1,
4797,85.75,
258,103.61,
4840,86.41,
254,104.81,
4978,84.09,
267,104.67,
4673,86.42,
248,105.74,
4728,86.76,
255,102.32,
4837,89.57,
261,105.41,
4954,89.85,
237,108.19,
5021,79.73,
286,105.54,
4454,79.42,
290,103.91,
4289,85.78,
304,104.11,
5151,89.84,
3836,97.52,
2712,103.78,
1886,104.96,
1456,103.76,
1133,103.85,
1147,103.83,
2109,103.8,
4050,92.9,
5620,84.3,
4964,81.23,
723,96.65,
4308,85.46,
422,102.1,
4630,79.89,
385,97.46,
4532,64.89,
382,98.36,
4395,92,
320,104.83,
4233,95.9,
251,104.9,
4787,92.05,
268,106.16,
4963,89.62,
311,104.52,
4964,86.66,
295,104.9,
4900,89.68,
324,104.93,
4641,92.13,
269,105.08,
4466,92.07,
271,104.56,
4002,89.21,
278,103.13,
3327,95.16,
177,104.38,
3703,99.86,
2848,103.35,
1972,107.02,
1371,109.2,
899,109.88,
673,109.04,
639,107.47,
1231,109.72,
2885,107.46,
4609,106.98,
3823,102.36,
327,107.33,
3567,103.02,
229,107.98,
4134,99.79,
264,106.71,
4520,97.44,
222,106.58,
4438,98.3,
211,104.85,
4358,99.86,
186,107.01,
4551,97.44,
223,107.83,
4839,93.98,
249,106.16,
5037,89.21,
229,106.33,
4891,92.08,
237,106.33,
4672,95.61,
209,105.92,
4278,95.01,
240,104.55,
4423,88.79,
252,104.38,
4453,89.49,
251,103.87,
5004,95.42,
4371,99.61,
2691,107.12,
1567,108.06,
991,105.45,
758,105.06,
899,105.66,
2076,106.6,
4820,98.54,
6590,95.04,
5682,88.46,
578,104.48,
5057,90.33,
335,104.88,
5081,88.39,
267,103.91,
4882,72.82,
272,102.14,
4700,77.3,
249,104.81,
4845,90.06,
184,103.32,
4766,90.35,
207,104.54,
4232,92.66,
184,103.59,
4326,92.54,
216,105.41,
4555,92.03,
217,106.34,
4404,94.7,
182,108.14,
4239,87.97,
208,105.15,
3920,74.92,
222,104.39,
3565,89.11,
171,103.56,
3356,97.81,
2375,102.16,
1797,103.97,
1361,103.53,
979,101.7,
785,99.58,
833,98.85,
1332,101.63,
3212,102.31,
6180,95.69,
5502,89.47,
450,103.68,
5148,90.87,
276,105.57,
4924,90.34,
256,104.62,
4213,95.53,
220,105.89,
3910,97.29,
222,105.32,
3921,94.64,
200,105.23,
3890,95.28,
216,105.41,
3734,96.55,
214,105.16,
3733,96.57,
185,105.3,
3775,97.41,
205,107.67,
4547,94.04,
186,108.79,
4165,89.76,
193,106.49,
3793,84.2,
220,105.25,
3658,88.27,
207,104.15,
3410,98.1,
2514,101.5,
1846,104.05,
1404,102.32,
1060,101.01,
797,99.62,
766,99.87,
1246,101.79,
3151,100.46,
5915,97.23,
5581,87.99,
451,104.21,
5244,90.77,
307,105.43,
4249,95.06,
221,106.92,
3821,97.89,
231,107.71,
3817,98.03,
203,104.54,
3781,97.17,
208,105.89,
3782,96.62,
213,106.48,
3743,96.62,
207,106.57,
3704,98.25,
199,107.85,
4388,94.36,
200,105.76,
4563,94.32,
184,108.47,
4287,88.13,
230,107.03,
3892,76.21,
219,105.75,
3622,88.73,
205,103.59,
3195,98.06,
2388,101.16,
1794,103.92,
1411,102.92,
1085,102.43,
810,99.28,
751,97.83,
1175,100.01,
3149,101.25,
5672,96.97,
5600,87.54,
462,105.93,
5169,90.54,
294,105.33,
5072,88.17,
286,103.58,
4603,91.76,
237,104.5,
3999,96.25,
216,104.32,
3917,94.69,
186,105.34,
3902,95.69,
190,105.21,
3800,92.34,
238,107.02,
3855,92.73,
222,107,
4663,86.74,
252,104.8,
4382,94.46,
184,109.39,
4259,87.96,
184,107.37,
3857,85.13,
236,103.4,
3358,89.46,
208,103.92,
3665,96.13,
2609,100.47,
1990,104.67,
1474,102.67,
1084,103,
850,99.6,
750,98.7,
1275,101.24,
3089,101.71,
5688,97.27,
5532,88.14,
435,104.74,
5033,90.43,
277,104.58,
4987,83.55,
256,103.66,
4865,83.6,
279,104.28,
4869,83.93,
251,106.28,
4940,82.78,
238,102.18,
4825,85.03,
231,103.91,
4899,84.85,
243,103.73,
4677,88,
253,106.78,
4908,85.21,
282,105.06,
4410,90.31,
203,108.3,
4731,85.17,
260,105.16,
4173,74.59,
285,104.6,
4262,84.57,
294,103.21,
4870,92.73,
3631,98.81,
2721,101.98,
2034,102.25,
1491,103.37,
1143,101.88,
955,103.3,
1636,105.01,
3676,100.68,
5537,97.82,
5365,90.03,
479,104.22,
4955,91.66,
317,105.71,
4964,91.89,
347,104.5,
4773,90.1,
301,106.19,
4772,93.28,
284,105.81,
5022,90.27,
263,106.2,
4837,92.12,
276,106.12,
4820,93.85,
286,105.14,
4615,88.58,
262,105.18,
4944,85.68,
351,105.29,
5026,88.21,
261,104.74,
4493,90.46,
250,104.43,
4019,89.75,
226,104.55,
3467,94.58,
183,108.5,
3604,99.97,
2752,104.59,
1922,107.45,
1273,108.55,
838,109.39,
656,109.52,
637,107.33,
927,108.85,
2342,109.39,
3606,108.81,
3697,103.87,
254,106.25,
3693,103.4,
200,106.38,
4092,100.93,
198,106.04,
4155,100.43,
239,107.05,
4507,98.04,
208,106.35,
4359,99.46,
196,105.19,
4519,95.25,
222,105.48,
4564,91.66,
273,106.04,
4501,91.21,
249,105.83,
4854,87.92,
267,106.63,
4727,93.81,
247,104.21,
4343,93.01,
241,104.41,
3914,91.58,
246,103.78,
4038,90.29,
210,105.69,
3619,100.04,
3541,103.56,
2325,107.83,
1442,107.49,
1007,105.67,
807,103.96,
811,103.88,
1758,107.57,
4375,100.1,
6762,92.76,
5580,89.01,
517,104.74,
5037,91.2,
299,105.53,
4829,92.26,
238,103.6,
4935,74.19,
244,103.32,
4757,74.32,
289,100.55,
4912,88.88,
212,106.08,
4926,88.86,
247,103.69,
5054,87.7,
273,105.09,
4915,91.03,
229,108.93,
4699,92.73,
273,106.57,
4913,91.41,
215,107.83,
4542,87.03,
207,105.01,
4240,78.37,
243,104.4,
3955,86.93,
236,104.95,
3791,96.54,
3058,101.1,
2525,103,
1641,104.78,
1220,102.59,
1006,104.76,
853,101.63,
1424,104.55,
3152,102.08,
5443,98.17,
5528,88.91,
419,104.74,
4946,93.29,
301,104.3,
4694,89.19,
264,104.5,
4337,93.87,
266,104.18,
4878,93.24,
281,105.27,
4685,95.29,
278,106,
5040,93.11,
355,107.3,
5182,90.22,
406,106.26,
4710,93.91,
424,106.59,
4945,91.69,
454,106.53,
4610,94.75,
421,105.67,
4946,84.3,
522,102.79,
4700,81.97,
607,101.53,
4648,82.12,
574,100.75,
4790,84.64,
684,100.82,
4317,89.03,
539,104.48,
3461,94.75,
395,107.82,
3506,95.75,
351,111.72,
2976,106.39,
2576,108.35,
3265,105.24,
4946,98.39,
5566,93.91,
6653,89.98,
3715,100.89,
580,106.74,
4395,99.55,
448,106.94,
5369,89.27,
536,104.15,
4858,94.27,
480,105.13,
4441,99.28,
421,106.62,
4974,95,
438,107.11,
4817,95.86,
403,105.95,
4979,94.93,
356,106.5,
4608,93.37,
315,104.68,
4485,82.41,
334,100.7,
3975,101.6,
233,106.15,
3800,95.57,
242,104.82,
3318,97.03,
229,104.99,
3369,97.4,
209,105.06,
3156,99.83,
196,107.6,
2544,105.26,
128,109.44,
1800,109.98,
127,113.55,
2552,103.33,
1750,107.15,
1468,105.33,
1316,108.6,
2111,107.8,
4500,102.24,
6908,94.62,
5469,85.14,
733,102.84,
5164,91.77,
504,105.89,
4538,97.8,
405,106.72,
5345,92.94,
500,106.66,
5456,91.6,
451,104.86,
4866,88.73,
435,103.95,
4463,73.29,
484,95.62,
4940,88.77,
523,104.16,
4734,88.54,
433,104.81,
4975,91.64,
457,104.53,
5240,93.47,
421,106.07,
4749,95.5,
403,106.65,
4099,99.91,
305,105.25,
3683,94.47,
286,106.03,
3656,86.56,
3164,91.25,
2282,88.9,
1605,94.48,
996,88.11,
752,79.51,
739,91.93,
1046,97.19,
2098,100.69,
2949,101.63,
3176,91.38,
365,104.13,
2891,96.05,
310,104.91,
3857,82.53,
411,98.12,
3610,90.98,
368,103.64,
3852,90.61,
340,101.05,
4086,95.03,
402,104.21,
5092,91.64,
430,104.88,
5249,90.71,
475,103.96,
4554,78.44,
467,94.46,
3937,81.05,
448,101.53,
4088,87.92,
414,103.5,
4162,90.24,
392,102.84,
4430,90.05,
461,103.33,
4235,86.57,
403,103.11,
4586,96.63,
3987,100.69,
2662,105.74,
1658,106.2,
1021,102.72,
734,101.73,
830,99.6,
1750,98.75,
4053,66.64,
5412,82.33,
4548,87.12,
868,102.25,
4668,91.73,
485,103.48,
4363,85.82,
392,100.48,
4019,77.69,
433,100.66,
3826,24.39,
363,86.72,
4070,69.67,
366,97.99,
4530,89.38,
366,105.29,
4542,90.97,
372,104.59,
4423,79.22,
381,100.56,
4355,87.71,
353,103.66,
3990,91.62,
313,105.17,
4159,84.92,
391,101.62,
3821,81.82,
386,100.77,
3386,80.6,
411,97.33,
3262,92.59,
2539,97.56,
1943,91.91,
1465,98.06,
1011,97.91,
784,98.4,
746,98.46,
1131,99.62,
2867,101.49,
5613,100.32,
5645,87.48,
661,104.81,
5416,91.29,
418,103.76,
5266,84.79,
399,105,
4886,73.93,
344,100.88,
4956,89.6,
398,104.27,
4651,95.35,
346,106.63,
5470,92.42,
349,105.14,
5279,90.69,
375,106.6,
5098,93.08,
372,104.94,
4309,92.36,
336,104.05,
4884,93.53,
384,106.7,
4779,93.87,
418,105.33,
4243,93.62,
401,102.08,
3510,94.9,
332,104.13,
3704,98,
2941,100.5,
2262,102.77,
1543,104,
1055,102.9,
801,102.14,
815,102.22,
1278,103.73,
3242,105.04,
5913,102.56,
5652,88.52,
688,105.14,
5528,93.03,
428,105.69,
5456,89.58,
392,101.45,
5360,89.43,
402,104.63,
5173,83.59,
410,104.31,
4708,94.18,
329,105.11,
4499,79.26,
401,97.18,
4306,84.29,
399,102.48,
4813,89.86,
387,103.18,
5008,92.84,
335,106.54,
4937,95.74,
336,106.57,
4723,94.96,
366,106.93,
4266,91.62,
405,103.93,
3611,93.41,
318,104.54,
3645,98.56,
2918,101.77,
2153,99.22,
1732,90.61,
1157,90.82,
822,89.62,
728,84.73,
923,79.66,
2037,77.27,
4170,66.64,
3674,73.56,
649,93.34,
4375,85.18,
434,100.64,
3666,84.22,
361,101.05,
3831,79.61,
384,98.64,
4100,63.47,
357,100.97,
4399,87.86,
346,104.25,
4990,90.38,
317,104.78,
4961,93.61,
293,105.03,
4726,94.65,
320,105.96,
4797,94.83,
322,102.81,
4831,97.33,
302,106.88,
4570,95.78,
351,105.03,
4022,94.56,
397,104.96,
3307,94.61,
320,104.92,
3482,98.14,
2866,100.65,
2175,103.44,
1523,103.2,
1047,102.93,
833,102.93,
779,103.14,
1155,102.11,
2814,103.86,
5311,100.38,
5662,91.76,
678,102.61,
5465,93.69,
422,104.65,
4994,92.2,
353,105.48,
5093,87.44,
437,102.94,
5368,89.45,
411,105.09,
5205,91.3,
368,103.84,
5203,89.59,
367,106.56,
5045,83.57,
402,102.54,
5231,89.23,
380,105,
5397,90.92,
436,107.18,
5178,93.12,
369,104.39,
5032,92.91,
441,103.69,
4633,91.72,
490,105.25,
4663,86.48,
498,102.67,
4471,96.6,
3895,99.91,
2669,103.93,
2088,104.45,
1358,106.19,
1135,104.99,
953,105.19,
1282,105,
3224,108.26,
4816,103,
4456,91.18,
476,103.82,
4162,86.97,
376,99.96,
4743,91.76,
417,104.72,
4944,90.3,
384,104.73,
4852,90.9,
360,103.51,
4900,88.03,
400,103.64,
4592,90.14,
379,104.69,
4952,92.74,
390,106.78,
5189,88.72,
460,104.25,
5065,91.38,
426,106.25,
5060,90.32,
416,108.67,
4390,86,
399,102.13,
3645,80.43,
427,100.35,
3254,83.53,
319,101.4,
3380,90.03,
2897,88.81,
2069,98.57,
1332,105.05,
898,106.61,
591,92.58,
562,95.82,
653,98.29,
1293,98.41,
1853,94.53,
2081,75.28,
303,94.02,
2000,76.37,
291,94.41,
2282,82.28,
303,95.35,
2818,80.46,
312,99.37,
3254,85.46,
349,102.55,
3368,90.84,
386,102.3,
3613,85.18,
390,102.28,
4285,91.9,
370,103.88,
5048,91.36,
376,104.04,
4865,89.56,
383,104.15,
4820,93.98,
361,106.58,
4229,100.05,
337,108.32,
3925,97.4,
344,106.86,
3975,93.02,
337,104.15,
4041,102.2,
3553,105.38,
2366,107.77,
1418,105.33,
884,102.84,
678,103.82,
789,104.13,
1777,106.5,
4791,102.45,
6502,93.88,
5703,86.51,
834,104.41,
5797,89.08,
477,103.29,
5573,88.46,
379,102.78,
5533,87.07,
415,103.63,
5421,82.66,
412,106.74,
4019,29.93,
351,85.09,
3531,68.01,
305,100.36,
4845,86.32,
370,101.9,
4551,83.4,
375,101.69,
3794,76.43,
431,95.06,
4335,74.68,
401,97.83,
4286,85.27,
359,102.67,
3882,86.2,
416,104.32,
3799,84.91,
394,101.17,
3259,95.53,
2578,91.08,
1957,89.3,
1470,91.03,
1086,93.72,
823,92.86,
736,91.53,
1116,94.23,
2724,97.68,
5066,95.16,
5080,76.54,
738,96.79,
5120,48.57,
483,89.72,
4607,86,
371,99.87,
4831,84.43,
403,101.46,
4861,86.65,
407,103.54,
5167,89.58,
375,105.52,
5260,88.51,
354,106.35,
5002,93.31,
316,107.46,
5124,91.94,
320,105.73,
5230,94.31,
335,107.53,
4881,93.39,
375,107.07,
4703,88.52,
384,104.84,
3998,86.67,
425,103.32,
3746,89.81,
355,104.65,
3406,97.96,
2891,100.76,
2246,105.59,
1650,105.13,
1132,103.07,
792,100.64,
780,98.6,
1313,105.29,
3725,105.75,
6402,99.41,
5969,89.23,
709,104.66,
5871,88.58,
501,105.19,
5307,88.72,
410,105.74,
4897,90.97,
455,104.82,
5311,89.3,
438,104.92,
5234,88.24,
457,104.96,
5125,88.32,
378,103.52,
5157,90.55,
354,105.16,
5033,81.75,
383,102.54,
5010,87.72,
354,102.89,
4811,92.25,
346,106.27,
4571,91.6,
369,104.6,
4255,90.43,
399,105.29,
4248,87.6,
457,103.45,
4017,95.56,
3219,100.06,
2601,103.15,
1717,104.31,
1258,103.72,
854,100.11,
824,99.1,
1374,102.12,
3884,103.73,
6776,97.53,
5938,87.83,
749,103.88,
5805,89.53,
517,104.33,
5446,87.98,
435,103.15,
5356,87,
474,104.54,
5325,87.15,
430,104.33,
5296,86.64,
393,103.42,
5282,87.22,
390,103.67,
5120,91.19,
368,103.95,
5116,92.18,
337,104.06,
5314,90.8,
410,105.41,
5133,93.81,
322,107.39,
4800,91.11,
394,105.56,
4206,87.8,
440,104.02,
4508,85.95,
469,102.86,
4407,94.76,
3547,99.91,
2607,103.14,
1850,104.03,
1282,103.67,
941,101.59,
862,101.2,
1391,102.23,
3546,103.59,
6449,99.76,
5926,84.96,
746,103.03,
5655,86.87,
517,103.08,
5513,86.85,
457,104.93,
5332,87.19,
490,102.8,
5294,86.03,
500,104.67,
5217,86.91,
470,104.12,
5180,80.25,
468,103.68,
5254,85.97,
457,104.35,
5264,76.09,
541,98.44,
5314,78.91,
524,100.99,
5367,87.36,
490,104.24,
5336,90.33,
480,105.12,
4878,85.72,
601,104.74,
4808,83.47,
603,102.23,
5614,88.12,
4777,94.66,
3590,102.62,
2558,104.99,
1738,103.09,
1242,105.23,
1259,103.22,
1837,99.85,
3660,81.28,
5441,87.12,
4105,68.86,
731,88.26,
3947,27.18,
655,76.11,
3596,23.34,
608,79.93,
3643,33.74,
572,82.57,
3946,41.93,
500,89.34,
4318,31.33,
480,91.96,
4128,74.77,
443,102,
4614,94.25,
478,104.98,
4105,93.95,
433,104.49,
4550,95.27,
406,105.42,
4433,96.43,
424,107.17,
4600,97.38,
424,104.84,
3774,97.52,
337,105.18,
3464,95.04,
256,103.16,
3775,99.67,
3137,102.93,
2182,107.36,
1437,108.65,
968,108.05,
671,109.13,
618,107.38,
970,107.98,
2341,110.96,
3311,110.35,
3325,103.6,
318,107.07,
3665,100.32,
249,105.92,
4742,95.42,
288,105.37,
5154,92.45,
323,102.96,
5375,94.13,
366,104.11,
5165,95.73,
428,107.27,
4963,96.26,
372,104.86,
5170,93.19,
407,104.54,
5030,94.1,
408,106.17,
5232,93.01,
371,106.01,
5056,96.83,
350,106.89,
4787,97.32,
355,105.1,
4151,96.59,
320,105.7,
4048,91.07,
295,104.94,
4643,96.69,
