교통량,평균속도,0010CZS440
1062,101.6,
2287,102.94,
5727,84.77,
6956,56.42,
5762,44.54,
905,78.57,
5809,44.39,
609,90.43,
5665,41.6,
495,91.44,
5610,38.86,
504,87.96,
5332,36.03,
472,85.15,
4994,74.78,
364,94.6,
5354,79.74,
374,95.73,
5394,74.96,
337,96.87,
5069,82.67,
332,100.18,
5060,57.4,
415,95.06,
4831,79.3,
319,99.65,
4943,80.83,
417,99.84,
4437,84.07,
446,101.23,
3999,86.55,
397,101.61,
3746,95.01,
2979,97.79,
2231,98.25,
1568,98.93,
1114,99.01,
949,97.43,
872,96.87,
1376,98.2,
3888,95.45,
6340,75.46,
5802,42.49,
819,81.08,
5837,41.88,
515,92.61,
5521,40.01,
494,92.17,
5539,42.81,
465,89.03,
5309,74.28,
411,94.71,
5128,77.44,
354,96.2,
5162,77.3,
357,97.78,
5018,78.73,
347,98.31,
4942,79.23,
350,98.79,
4962,77.87,
368,95.64,
4831,78.83,
360,99.07,
4746,81.36,
439,100.24,
4485,82.29,
454,100.16,
3771,88.29,
398,101.99,
3858,92.36,
3087,97.51,
2358,95.29,
1811,92.98,
1232,89.21,
953,93.56,
889,92.67,
1243,92.12,
3469,92.68,
6032,75.59,
5713,43.22,
783,82.91,
5802,41.86,
517,91.65,
5566,40.47,
413,91.66,
5543,41.38,
441,90.18,
5428,39.94,
432,89.9,
5205,65.79,
330,95.7,
4904,80.94,
333,98.29,
5092,77.46,
334,96.66,
4705,75,
362,94.52,
4670,75.19,
363,94.61,
4758,74.56,
405,95.9,
4654,79.36,
396,100.68,
4296,80.46,
474,102.03,
3848,84.57,
377,100.72,
3542,93.57,
3092,95.25,
2305,98.11,
1740,95.24,
1230,94.14,
863,88.04,
810,88.13,
1126,84.67,
2703,86.97,
5185,75.54,
4858,40.29,
822,69.2,
4806,34.74,
525,77.42,
3880,46.34,
436,88.31,
4192,73.04,
411,91.53,
4764,65.17,
437,89.53,
4771,67.97,
381,92.51,
4657,72.6,
379,92.71,
4901,73.36,
393,92.09,
5020,75.1,
394,95.1,
5021,75.38,
406,93.31,
4845,78.82,
340,97.93,
4751,78.98,
421,99.97,
4245,82.12,
462,98.54,
3489,87.72,
338,101.53,
3624,94.14,
3004,97.3,
2198,99.7,
1730,98.96,
1105,99.62,
875,96.93,
879,97.48,
1495,98.68,
3890,95.63,
6535,76.53,
5725,47.74,
860,82.39,
5770,40.77,
566,90.6,
5534,40.06,
481,90.52,
5439,47.95,
468,90.92,
5432,72.17,
426,93.74,
5448,68.34,
407,95.58,
5430,52.96,
437,92.97,
5257,76.52,
406,98.67,
5422,73.4,
396,96.54,
5437,59.21,
439,93.52,
5388,50.02,
493,91.89,
5257,70.79,
511,99.77,
4882,78.65,
556,99.2,
4855,78.21,
573,97.26,
5692,83.71,
4587,92.25,
3123,97.41,
2363,99.62,
1626,102.37,
1222,102.98,
1183,100.12,
1740,102.08,
4223,94.49,
6544,77.69,
5540,48.89,
717,88.33,
5504,52.76,
568,92.04,
5389,83.31,
480,96.83,
5300,80.51,
504,94.64,
5412,79.09,
477,95.2,
5491,58.68,
509,90.55,
5492,66.98,
478,89.58,
5428,43.98,
499,92.72,
5512,65.6,
485,97.24,
5059,66.75,
502,97.12,
5175,76.38,
489,97.68,
5162,76.2,
497,99.78,
4773,80.83,
430,99.36,
4263,84.41,
357,104.4,
4105,94.28,
3450,97.89,
2489,101.26,
1691,104.27,
1074,100.28,
813,100.3,
698,96.79,
887,94.63,
2036,92.74,
3573,91.67,
3464,82.99,
396,98.92,
3746,84.58,
318,98.81,
4331,81.75,
352,98.45,
5078,80.2,
337,98.15,
5424,82.47,
354,99.47,
5236,77.97,
355,100.77,
5446,81.7,
361,98.71,
5466,80.53,
379,100.24,
5453,76.51,
473,98.93,
5310,77.09,
465,98.73,
5075,77.96,
415,99.83,
4934,79.78,
458,100.01,
4841,83.74,
421,102.78,
5037,79.12,
427,101.35,
5316,92.74,
4400,96.89,
2831,102.93,
1603,104.68,
1063,103.16,
812,102.73,
915,101.82,
2188,104.08,
5744,85.71,
6898,61.32,
5754,44.91,
906,76.12,
5866,44.79,
553,90.85,
5789,42.82,
456,87.08,
5534,62.19,
461,85.31,
5304,78.05,
356,95.27,
5404,75.16,
386,89.21,
5287,78.91,
341,86.21,
4980,79.69,
325,92.94,
5186,78.52,
734,85.3,
5271,79.05,
395,96.87,
5012,79.33,
360,99,
4877,79.43,
438,100.55,
4361,84.02,
454,100.36,
3806,86.85,
385,100.18,
3548,94.57,
2992,95.6,
2120,97.84,
1654,98.78,
1207,97.57,
862,96.97,
866,96.08,
1383,98.11,
3655,96.4,
6380,76.98,
5899,43.51,
811,81.15,
5993,42.78,
518,91.88,
5777,42.88,
464,90.63,
5543,66.24,
422,88.87,
5545,52.66,
480,88.52,
4307,25.56,
402,84.3,
4127,23.93,
391,90.84,
4657,57.39,
334,96.32,
4950,81.93,
654,90.72,
5178,77.7,
387,96.36,
4759,81.84,
323,101.56,
4648,82.19,
404,101.21,
4341,83.07,
455,101.21,
3702,87.99,
364,101.48,
3570,94.96,
2934,97.7,
1822,100.9,
1363,99,
969,98.47,
763,96.83,
726,95.9,
1234,97.41,
3532,95.87,
6183,79.47,
5799,47.74,
776,83.41,
6019,43.37,
507,90.87,
5904,45.53,
449,86.88,
5686,68.98,
440,80.29,
5584,50.16,
442,86.65,
5274,77.31,
360,92.49,
5332,78.77,
355,87.39,
5275,79.47,
354,95.6,
5152,79.72,
326,99.58,
5067,81.27,
351,101.03,
5004,79.38,
364,98.56,
4790,80.54,
424,101.39,
4295,82.9,
463,100.44,
3821,87.25,
374,100.87,
3838,95.3,
2832,95.28,
1858,99.15,
1434,99.74,
960,97.89,
724,97.28,
722,97.73,
1247,97.51,
3511,96.89,
6312,78.01,
5912,54.86,
789,85.87,
5855,41.41,
520,93.04,
5719,42.59,
465,91.12,
5057,35.02,
435,86.65,
5661,52.11,
486,87.96,
5384,44.11,
433,85.84,
5264,77.17,
351,90.01,
5173,82.37,
301,97.72,
5155,78.61,
339,99.65,
5081,79.73,
370,99.62,
4921,78.48,
369,98.98,
4784,80.3,
405,101.14,
4417,82.05,
456,100.37,
4002,85.2,
367,101.74,
3934,94.81,
2896,97.88,
1899,99.14,
1339,99.38,
980,98.12,
751,97.78,
798,97.86,
1299,98.38,
3614,96.17,
6107,80.65,
5783,49.29,
791,79.01,
5871,41.43,
542,89.84,
5723,44.59,
413,88.8,
5535,77.01,
416,92.37,
5527,48.58,
405,88.13,
5233,67.32,
383,93.28,
5266,79.39,
388,96.76,
5374,66.25,
409,95.65,
5241,46.65,
465,92.54,
5329,76.1,
425,96.43,
5351,74.76,
432,96.28,
5284,75.86,
475,100.59,
4921,78.72,
497,101.42,
4884,78.13,
563,95.3,
5529,85.95,
4466,94.87,
2789,99.18,
1856,100.7,
1208,101.41,
916,101.93,
937,99.8,
1503,100.7,
3768,97.16,
5905,85.44,
5333,77.38,
631,95.2,
5272,84.2,
446,98.53,
5665,77.37,
458,93.07,
5681,76.76,
472,91.16,
5611,73.17,
474,93.82,
5353,80.97,
422,96.45,
5712,79.96,
393,93.67,
5548,78.68,
427,92.21,
4833,80.61,
622,94.63,
5357,41.45,
493,96.54,
4951,73.51,
415,99.82,
4677,80.27,
408,100.43,
4355,85.91,
369,101.81,
3731,88.54,
297,106.27,
3877,97.56,
3116,100.41,
1861,104.57,
1183,105.05,
787,105.79,
539,105.44,
499,103.7,
669,102.63,
1735,103.94,
3244,100.4,
3254,92.08,
302,103.33,
3299,93.64,
262,102.34,
4002,90.98,
272,100.82,
4766,78.39,
322,97.54,
5044,87.76,
313,98.14,
5116,83.65,
318,101.96,
5263,64.71,
360,98.11,
5366,83.59,
357,100.41,
5330,82.49,
406,100.86,
5203,81.36,
408,99.39,
4956,80.49,
378,99.68,
4639,85.1,
393,104.18,
4618,80.3,
389,103.3,
4762,83.48,
358,104.07,
5198,95.17,
4003,99.57,
2427,104,
1479,104.65,
950,101.66,
682,102,
869,100.81,
2058,103.39,
5369,90.15,
6822,58.06,
5818,46.66,
932,79.75,
5740,54.97,
457,96.1,
5721,78.73,
407,92.23,
5566,78.82,
418,90.36,
5536,73.56,
384,93.17,
5112,79.99,
341,92.33,
5189,70.31,
309,91.19,
5247,80.91,
331,95.03,
5224,80.01,
654,88.41,
5129,82.01,
362,100.23,
4844,81.14,
336,100.28,
4779,81.7,
441,101.25,
4277,84.55,
425,99.81,
3560,89.91,
344,102.49,
3652,95.76,
2612,98.76,
1682,99.46,
1366,103.05,
168,118.55,
963,105.42,
882,105.39,
904,106.68,
1902,105.65,
3716,100.41,
5350,92.71,
5035,90.02,
444,102.87,
5069,88.76,
435,100.95,
4977,85.23,
439,98.85,
5467,73.07,
594,95.58,
5258,70.79,
605,97.12,
4927,82.48,
538,99.06,
5339,55.1,
578,94.96,
5208,41.24,
522,95.27,
5175,66.79,
506,96.86,
5068,83.43,
418,101.67,
4950,84.05,
409,100.93,
4425,87.63,
319,102.88,
4341,86.74,
351,104.14,
4360,86.89,
319,104.18,
4065,85.42,
303,105.2,
3024,92.64,
235,107.29,
1877,100.91,
155,109.17,
1201,103.8,
139,115.58,
822,106.15,
621,103.21,
566,104.47,
946,103.93,
2146,104.06,
3336,101.4,
3585,96.33,
330,103.77,
4248,93.37,
313,99.37,
4987,85.16,
384,90.58,
5524,40.65,
498,91.74,
5385,38.88,
475,91.64,
5293,47.54,
482,95.16,
5366,75.9,
419,99.36,
4616,55.01,
391,96.66,
4743,67.27,
373,97.57,
4718,82.27,
380,101.01,
4321,88.91,
311,102.22,
3878,86.28,
336,101.74,
3697,88.19,
314,105.73,
3585,89.18,
302,106.59,
3473,89.47,
280,106.73,
2740,95.73,
213,109.82,
1940,99.06,
182,111.79,
1264,102.48,
166,112.98,
966,102.18,
743,88.58,
689,83.92,
876,90.7,
1890,94.82,
2345,97.52,
2284,97.2,
297,104.29,
2716,97.13,
276,103.19,
3803,89.14,
289,100.51,
4750,85.23,
380,99.51,
5416,82.78,
336,99.19,
5358,84.24,
335,98.01,
5469,81.79,
354,99.42,
5073,68.65,
326,98.48,
5175,81.48,
325,101.34,
4657,87.98,
307,102.37,
4493,82.23,
313,102.67,
3931,88.99,
343,104.46,
3658,91.38,
418,104.84,
3462,92.95,
312,105.27,
3486,93.1,
294,107.72,
2955,96.3,
240,109.6,
2064,100.91,
185,113.15,
1328,103.34,
161,115.82,
980,106.05,
727,104.38,
598,101.77,
727,102.89,
1581,103.83,
2117,103.27,
2164,100.64,
273,103.82,
2415,100.27,
259,102.51,
3423,96.29,
280,102.94,
4463,89.02,
279,99.65,
4904,84.88,
284,99.08,
4978,88.52,
293,97.78,
5400,87.06,
310,99.59,
5446,50.58,
405,96.37,
5444,59.44,
389,97.68,
5292,81.77,
377,101.34,
5028,83.66,
358,100.66,
4832,83.27,
379,101.13,
4979,84.17,
434,103.8,
4896,86.24,
355,103.51,
4740,90.96,
3525,94.56,
2395,100.69,
1497,103.19,
1000,101.46,
771,99.64,
932,101.9,
2195,101.79,
5674,88.86,
6976,55.99,
5763,48.52,
859,81.08,
5959,50.69,
511,90.13,
5359,81.98,
363,85.08,
5558,77.11,
367,90.13,
5569,68.62,
404,90.58,
5069,79.74,
319,95.48,
5402,80.3,
313,95.41,
5267,71.89,
331,93.5,
5288,79.75,
316,97.64,
5107,79.58,
761,87.41,
4930,83.82,
326,100.3,
4816,81.2,
413,99.28,
4268,83.38,
443,99.34,
3962,87.53,
356,102.31,
3457,96.03,
2475,99.12,
1886,102.09,
1581,99.09,
1092,97.7,
907,96.3,
892,96.98,
1544,97.73,
3650,94.94,
6393,80.81,
5973,57.38,
754,86.78,
6109,45.15,
467,91.03,
5149,58.52,
409,82.18,
4786,35.98,
410,88.35,
5484,39.33,
413,88.01,
5300,54.78,
372,91.23,
5217,80,
357,94.26,
5298,76.45,
355,95.01,
5203,79.03,
359,96.51,
5020,81.6,
901,88.67,
4995,81.54,
339,99.2,
4754,80.33,
393,100.07,
4284,83.85,
460,100.77,
3990,85.54,
364,101.4,
3736,95.06,
2595,97.82,
1985,100.89,
1728,98.89,
1194,99.05,
934,98.47,
875,95.53,
1462,97.98,
3654,96.36,
6513,81,
5930,59.77,
743,92.28,
6222,42.88,
499,91.18,
5924,42.19,
460,80.34,
5647,54.36,
413,88.92,
5624,59.06,
440,90.03,
5400,61.57,
415,87.18,
5372,74.92,
361,91.59,
5266,77.71,
334,97.37,
5056,80.33,
305,98.89,
5131,80.06,
348,97.92,
5204,78.73,
335,99.56,
4858,80.68,
382,100.99,
3505,88.72,
399,103.38,
3703,86.4,
384,101.83,
4045,92.27,
3001,97.81,
2137,100.96,
1705,100.02,
1258,98.34,
982,96.63,
914,96.53,
1437,97.08,
3708,95.44,
6135,82.32,
5953,62.43,
775,93.25,
5889,68.29,
503,94.77,
5927,45.37,
449,79.84,
5791,46.81,
412,88.27,
5525,48.18,
470,87.01,
4870,32.2,
432,88.33,
4986,41.25,
440,89.87,
5482,43.66,
395,90.95,
5407,65.1,
407,93.53,
5461,78.98,
994,86.42,
5549,68.26,
440,94.87,
5305,73.93,
424,98.18,
4881,78.34,
475,99.27,
4773,77.47,
533,97.56,
5605,81.97,
4416,92.21,
3251,97.17,
2361,100.54,
1754,100.33,
1310,101.12,
1224,100.59,
1833,100.1,
4170,95.01,
6575,80.23,
5768,62.2,
669,93.34,
5644,59.54,
585,92.09,
4918,59.59,
567,85.31,
4968,59.9,
563,90.85,
4990,30,
582,87.82,
4413,24.03,
514,88.12,
4519,31.27,
519,85.36,
4671,38.99,
461,91.84,
4651,55.88,
428,92.23,
4634,37.83,
826,52.23,
4906,68.62,
472,93.66,
4866,79.11,
399,99.54,
4204,85.02,
360,103.5,
3793,86.34,
284,106.2,
4096,92.91,
3300,97.58,
2117,101.61,
1729,102.92,
1206,102.32,
952,102.13,
878,99.76,
1388,100.72,
3392,97.99,
5143,90.3,
4979,82.01,
496,99.66,
4981,88.65,
340,100.18,
5489,77.72,
403,88.68,
5859,69.5,
412,93.24,
5508,69.71,
389,95.56,
5353,78.8,
390,95.2,
5629,61.01,
444,90.9,
5502,51.22,
424,94.93,
5329,71.63,
376,98.72,
5020,58.22,
458,94.91,
5258,80.21,
351,100.79,
4846,80,
380,102.08,
4306,85.19,
352,102.79,
3795,88.07,
273,106.51,
4170,93.12,
3373,98.59,
2195,102.43,
1530,104.82,
980,105.19,
759,105.15,
653,104.28,
882,104.72,
2214,103.83,
3351,99.86,
3259,96.79,
325,103.29,
3958,94.19,
284,102.17,
4720,89.02,
338,87.17,
5380,83.81,
332,94.51,
5338,84.17,
286,99.3,
5396,83.48,
335,99.35,
5411,72.88,
342,100.07,
5276,72.58,
407,97.35,
5123,63.28,
388,96.9,
5257,76.92,
382,99.67,
5033,82.33,
359,98.72,
4883,80.91,
397,101.59,
4739,80,
418,102.69,
4870,79.43,
331,101.79,
5270,90.75,
4189,97.55,
2563,103.2,
1638,103.71,
1097,101.88,
894,100.61,
1049,100.47,
2284,102.38,
5733,86.06,
6868,46.44,
5749,40.33,
854,79.71,
5757,41.06,
542,92.45,
5660,55.66,
399,92.03,
5686,67.01,
422,90.11,
5544,42.07,
402,87.69,
5395,43.5,
363,92.22,
4998,79.09,
317,98.2,
4896,80.97,
311,98.83,
4840,81.15,
274,94.68,
4992,82.08,
344,97.88,
4905,81.14,
324,99.18,
4794,81.06,
401,100.06,
4395,82.84,
446,98.85,
4218,83.66,
373,100.57,
3610,95.94,
2872,96.13,
2190,97.79,
1648,97.25,
1190,96.1,
933,95.99,
1033,96.47,
1570,96.23,
3635,94.95,
6533,80.7,
5793,75.7,
731,94.5,
5918,43.15,
542,90.67,
5821,45.8,
427,89.69,
5599,40.98,
428,89.07,
5481,39.14,
451,90.73,
4839,31.42,
388,86.82,
4897,69.18,
317,95.4,
5244,78.29,
352,97.5,
4958,81.65,
286,99.8,
5199,78.13,
372,98.59,
5002,80.98,
297,100.14,
4847,79.8,
408,99.63,
4479,82.41,
418,100.5,
4245,82.98,
385,100.46,
3754,94.56,
3061,51.88,
2200,70.33,
1556,82.44,
1175,86.77,
923,86.33,
854,86.95,
1394,87.69,
3786,76.33,
5867,74.4,
5829,44.92,
793,85.32,
5963,44.76,
541,90.26,
5627,40.49,
429,92.26,
5482,40.73,
425,89.57,
5271,65.36,
399,93.47,
5343,42.54,
421,87.86,
5008,61.41,
366,90.97,
5164,46.09,
388,91.28,
4971,80.35,
327,99.53,
5161,79.18,
782,90.14,
4506,84.56,
319,100.45,
4857,79.56,
379,101.8,
4501,81.55,
471,100.24,
4154,83.84,
416,100.2,
3825,94.2,
3172,97.9,
2346,99.8,
1747,99.84,
1222,97.92,
898,98.31,
932,97.07,
1491,97.46,
3908,95.07,
6415,80.66,
6020,57.66,
731,90.74,
5979,41.7,
509,92.04,
5665,40.58,
416,92.16,
5590,41.7,
435,88.13,
5501,74.25,
453,92,
5375,73.64,
387,92.06,
5067,80.97,
331,90.35,
5280,78.6,
326,96.18,
5093,80.06,
312,98.35,
5057,80.49,
383,96.47,
5054,81.17,
310,99.8,
4891,81.09,
388,101.17,
4487,81.77,
447,100.95,
4154,84.51,
361,99.48,
3928,94.17,
3115,96.55,
2376,100.91,
1790,99.76,
1307,98.96,
960,99.47,
894,97.63,
1467,97.54,
3885,95.85,
6482,76.7,
5945,55.25,
739,90.02,
5815,41.53,
523,90.23,
5656,41.21,
416,94.04,
4519,36.4,
400,88.5,
4333,33.33,
396,92.04,
4258,35.13,
393,94.1,
4285,37.37,
353,95.29,
4276,36.57,
414,91.39,
4254,35.59,
400,93.03,
4945,40.74,
410,93.65,
5502,49.9,
453,93.33,
5279,76.7,
435,100.11,
4954,78.41,
534,98.62,
4778,78.84,
516,97.97,
5308,87.81,
4068,95.11,
3073,98.79,
2237,101.73,
1577,102.03,
1246,101.18,
1200,95.82,
1874,97.44,
3983,93.89,
6112,81.97,
5780,52.11,
697,92.65,
5553,41.28,
581,89.54,
5280,65.65,
498,82.32,
5400,81.12,
458,94.63,
5675,74.69,
451,92.97,
5570,73.55,
462,96.76,
5591,42.94,
497,85.56,
5505,61,
456,92.55,
5322,43.64,
529,85.8,
5168,56.89,
851,71.15,
5173,78.68,
433,100.22,
5330,59.49,
473,95.14,
4807,78.86,
453,98.55,
4345,85.4,
317,103.73,
4652,92.01,
3774,96.14,
2523,101.68,
1750,104.26,
1202,104.4,
808,105.74,
746,104.63,
983,103.65,
2305,102.82,
3581,98.93,
3629,93.75,
348,103.99,
4540,90.44,
323,100.84,
5030,87.36,
379,90.36,
5818,79,
382,93.27,
5589,80.42,
354,97,
5421,81.08,
353,98.77,
5442,83.24,
357,92.07,
5522,78.9,
387,96.96,
5208,41.87,
473,92.92,
5365,75.67,
421,97.56,
5249,79.42,
444,100.87,
5136,76.73,
459,98.91,
5062,78.78,
459,100.72,
5115,79.73,
441,100.88,
5806,88.56,
4739,94.46,
3141,100.87,
1729,103,
1092,102.46,
820,101.6,
993,102.3,
2187,103.58,
5845,85.59,
6752,71.21,
5993,47.97,
899,83.59,
5848,49.09,
556,89.08,
5661,66.45,
438,84.77,
5240,44.49,
437,86.43,
4477,38.25,
412,90.24,
4544,44.08,
384,91.09,
5214,49.12,
374,88.8,
5265,78.6,
345,96.92,
5219,80.03,
355,99.4,
5285,79.84,
359,98.63,
4962,82.96,
356,99.6,
4885,80.83,
404,101.72,
4341,83.33,
429,100.8,
4056,85.23,
381,97.63,
3673,93.15,
2987,89.98,
2212,94.11,
1682,95.26,
1269,95.26,
1008,94.95,
976,94.77,
1485,94.97,
3943,82.39,
6344,47.11,
5996,42.56,
782,88.39,
5927,42.12,
573,91.94,
5755,39.87,
469,85.96,
5274,30.91,
486,84.31,
4925,51.17,
424,90.02,
3973,84.69,
304,96.4,
5058,81.57,
335,95.93,
5413,79.16,
344,93.81,
4727,64.91,
414,92.96,
4275,42.7,
499,89.52,
5118,60.96,
332,97.45,
4862,80.56,
388,102.24,
4357,82.69,
460,98.01,
4382,81.59,
384,100.33,
3853,91.72,
3001,52.89,
2053,86.74,
1950,91.85,
1306,93.39,
1040,90.88,
941,93.2,
1496,92.72,
3885,73.97,
6346,79.8,
5877,51.44,
741,89.23,
5970,42.3,
541,91.48,
5509,40.48,
422,93.02,
4707,36.31,
418,92.94,
4223,36.44,
401,93.23,
4179,36.26,
330,95.02,
4091,39.67,
333,96.05,
4218,42.03,
366,95.45,
4293,43.18,
350,94.17,
4993,58.03,
384,95.18,
4983,81.29,
372,99.39,
4836,80.75,
388,102.85,
4409,83,
481,99.59,
3883,86.98,
360,100.52,
3707,94.28,
2988,97.45,
2167,101.15,
1725,100.22,
1161,99.99,
879,99.1,
852,96.83,
1382,99.42,
3914,95.25,
6422,80.82,
5923,46.18,
781,85.64,
5778,40.44,
510,89.56,
5728,40.77,
426,93.23,
5662,52.18,
428,90.09,
5596,51.61,
433,89.65,
5393,55.19,
394,93.77,
5263,81.37,
324,99.39,
4805,82.51,
346,96.88,
5238,75.88,
429,91.54,
5144,79,
707,87.97,
4895,80.85,
342,99.65,
4730,81.89,
416,100.49,
3978,85.4,
424,101.14,
4360,82.24,
402,99.34,
3905,94.06,
3220,97.61,
2324,100.17,
1731,100.08,
1150,100.45,
898,98.52,
921,97.88,
1456,97.85,
3907,94.28,
6340,81.69,
5860,66.54,
738,91.12,
6102,43.64,
537,89.67,
5277,41.31,
481,84.81,
4570,36.09,
429,88.03,
4387,38.26,
444,89.63,
4528,37.51,
401,90.8,
4683,40.42,
386,86.31,
4438,39.45,
423,88.51,
4651,40.13,
494,89.96,
5225,40.69,
1036,81.28,
5492,53.36,
433,94.18,
5298,75.74,
451,99.85,
5129,76.48,
561,98.25,
4867,77.55,
547,97.06,
5528,84.45,
4258,94.77,
3185,97.45,
2274,99.94,
1600,101.14,
1269,101.16,
1123,101.12,
1682,99.77,
3989,94.71,
6067,80.93,
5690,68.54,
757,90.38,
5323,65.11,
547,91.19,
4651,87.95,
481,91.09,
5591,71.8,
540,92.32,
5559,65.12,
477,92.86,
5391,41.27,
505,92,
5568,68.54,
460,92.17,
5295,53.64,
466,90.26,
5114,52.44,
597,82.03,
5370,58.14,
874,69.93,
5446,75.34,
455,98.16,
5259,75.25,
448,99.65,
4780,80.45,
467,99.73,
4574,82.43,
377,99.46,
4886,90.65,
3985,96.63,
2549,101.35,
1758,103.67,
1154,104.81,
817,104.86,
722,104.59,
1023,104.05,
2440,102.4,
3723,97.4,
3650,93.41,
385,104.11,
4477,90.51,
341,98.67,
5171,88.02,
387,88.73,
5937,79.45,
395,93.8,
5622,80.77,
357,97.65,
5456,81.48,
353,93.65,
5433,81.88,
355,94.54,
5370,80.46,
431,98.9,
5291,68.12,
450,94.94,
5346,80.15,
427,101.33,
5371,75.33,
460,98.49,
5238,76.9,
453,99.08,
5126,78.13,
540,98.88,
5115,79.91,
406,102.63,
5766,87.88,
5126,91.83,
3231,100.98,
1903,102.48,
1247,101.54,
851,101.34,
1066,100.53,
2220,101.71,
5735,86.79,
6810,63.65,
5926,47.56,
900,83.33,
5921,45.38,
614,89.03,
5849,44.51,
506,85.32,
5707,42.56,
478,88.2,
5491,48.21,
434,87.4,
5357,54.27,
400,87.31,
5240,79.3,
380,93.47,
5231,79.6,
371,98.54,
5153,80.21,
342,99.69,
5050,74.99,
349,97.63,
5007,75.63,
343,97.87,
4797,81.78,
417,101.25,
4315,83.66,
454,99.51,
4194,84.53,
375,101.08,
3771,95.51,
2954,96.84,
2261,98.9,
1639,98.45,
1197,98.38,
984,95.63,
982,96.43,
1547,97.73,
3898,94.52,
6381,82.75,
5792,45.07,
762,87.49,
5786,42.39,
578,91.87,
4857,37.35,
479,88.36,
4454,34.99,
435,91.71,
4386,35.25,
423,90.88,
4323,35.2,
416,86,
4378,35.87,
382,94.4,
4292,34.1,
352,95.5,
4352,34.63,
368,95.52,
4294,33.91,
367,94.24,
4374,33.57,
395,93.82,
4778,63.14,
411,99.14,
4376,82.92,
438,98.28,
4080,84.78,
370,100.55,
3841,93.98,
3032,97.14,
2257,99.11,
1641,98.87,
1186,100.79,
928,98.43,
834,98.96,
1332,97.97,
3822,95.38,
6251,72.94,
5799,40.34,
793,83.34,
5853,42.55,
544,89.95,
5031,33.83,
480,85.28,
4739,31.6,
447,83.22,
4605,30.48,
469,87.66,
4721,32.9,
410,89.75,
5134,71.37,
318,89.06,
5161,80.55,
344,95.17,
5141,77.95,
503,90.37,
4985,80.31,
759,90.85,
5093,79.14,
320,99.93,
4962,80.17,
390,101.77,
4371,83.34,
448,100.12,
4002,86,
368,102.42,
3891,94.74,
3066,96.76,
2337,99.97,
1701,99.85,
1167,99.53,
946,99.32,
923,96.48,
1444,97.67,
3862,94.4,
6367,67.01,
5907,43.83,
779,81.99,
5980,43.26,
544,89.65,
5830,41.21,
495,80.17,
5551,39.46,
456,87.18,
5577,43.21,
464,88.58,
5314,40.25,
416,91.47,
4781,53.37,
346,90.33,
4805,83.5,
319,98.15,
5236,80.01,
337,97.07,
5017,81.1,
395,98.23,
4937,79.33,
327,99.05,
4872,80.02,
392,100.89,
4397,82.04,
483,99.46,
4213,82.73,
395,101.19,
3935,93.11,
3307,95.38,
2476,99.15,
1914,98.42,
1321,99.18,
1037,97.77,
942,96.68,
1441,96.54,
3811,94.23,
6446,77.46,
5812,69.86,
774,91.36,
5903,45.77,
523,91.43,
5356,82.19,
412,87.35,
5674,65.75,
488,87.89,
5472,44.13,
455,89.78,
4892,35,
428,89.23,
5379,53.68,
370,87.53,
5419,77.54,
439,93.25,
5536,70.46,
582,87.5,
5407,74.99,
624,90.03,
5505,72.91,
447,98.81,
5285,74.27,
481,100.96,
4952,78.45,
556,97.75,
4740,78.84,
542,97.12,
5250,86.74,
4284,93.07,
3088,97,
2426,98.62,
1742,99.86,
1316,99.57,
1312,98.97,
1869,98.54,
4218,94.47,
6414,75.57,
5657,49.91,
847,87.73,
5243,56.85,
647,90.43,
4975,84.82,
462,97.54,
5378,79.34,
551,96.88,
5397,66.36,
488,94.47,
5385,45.41,
490,89.09,
4909,34.47,
519,89.6,
5486,59.98,
464,95.34,
5367,69.68,
472,97.31,
5303,52.76,
511,94.58,
5434,72.34,
490,97.4,
5122,76.35,
501,100.48,
4786,79.16,
466,98.99,
4484,81.51,
