교통량,평균속도,0010CZS440
340,102.43,
4712,91.1,
4135,93.42,
2688,99.75,
1257,92.04,
980,91.08,
771,91.71,
737,91.05,
1334,93.59,
3671,83.62,
6457,73.09,
6006,57.37,
710,88.08,
5909,44.68,
463,92.98,
4371,34.05,
357,94.62,
4429,35.42,
380,90.27,
4432,34.98,
393,92.01,
4334,39.97,
333,95.12,
4326,43.97,
349,93.1,
4355,43.16,
354,93.88,
4304,41.01,
364,93.09,
4258,42.03,
339,95.29,
4842,63.76,
319,97.27,
4708,85.77,
369,102.33,
4221,83.8,
413,100.25,
3774,85.54,
347,101.21,
3403,94.15,
2494,97.39,
1696,97.4,
1317,93.61,
929,91.82,
824,94.53,
730,94.48,
1252,89.87,
3077,89.73,
5711,71.56,
5504,62.45,
716,85.27,
5528,42.85,
462,89.6,
5260,57.47,
365,92.49,
4840,74.39,
373,91.67,
4818,71.86,
345,90.53,
4478,70.64,
344,91.15,
4384,80.12,
313,95.93,
4759,74.47,
347,94.25,
4552,77.74,
336,93.32,
4554,79.92,
328,97.5,
4109,73.64,
354,91.64,
4072,75.41,
364,94.67,
3749,79.34,
412,100.73,
3480,77.66,
383,98.14,
3094,90.39,
2200,88.58,
1463,89.59,
1093,87.1,
755,87.12,
555,83.9,
602,86.57,
857,85.5,
2087,84.97,
4867,72.87,
4351,35.21,
691,67.95,
5274,47.17,
464,90.55,
5085,76.98,
343,98.36,
5161,80.54,
333,96.58,
5099,76.89,
329,95.18,
4783,80.28,
269,99.84,
5063,79.58,
313,97.86,
5024,78.95,
284,98.3,
5055,79.76,
303,99.06,
4974,82.29,
332,98.78,
4890,83.69,
314,101.18,
4481,86.27,
352,100.71,
4004,83.21,
377,99.44,
3496,87.92,
321,102.51,
3459,95.05,
2522,92.4,
1907,94.79,
1291,95.17,
1051,93.7,
830,87.06,
829,91.7,
1542,94.84,
4120,93.3,
6718,76.83,
5943,67.49,
718,92.36,
6143,42.53,
460,88.89,
4766,29.64,
398,86.22,
4633,27.98,
403,88.82,
4496,26.72,
434,86.42,
4402,27.79,
384,90.82,
4208,25.77,
364,90.63,
4595,27.85,
355,93.71,
4497,26.73,
365,93.53,
4593,27.45,
464,87,
4850,31.99,
687,74.61,
5232,73.9,
409,100.19,
4885,79.46,
467,101.7,
4623,77.51,
488,99.65,
5147,84.93,
3727,95.29,
2620,98.93,
1738,100.92,
1297,99.81,
1043,100.62,
998,98.78,
1706,100.33,
3877,96.84,
5901,88.88,
5363,80.27,
442,99.4,
5251,79.6,
327,98.81,
5614,66.39,
359,97.29,
5615,54.66,
424,94.73,
5494,67.8,
366,96.21,
5335,78.92,
362,98.11,
5435,67.67,
379,95.85,
5274,65.6,
407,96.92,
4915,80.21,
341,102.36,
5302,83.35,
316,102.1,
5285,77.75,
331,101.81,
4875,82.96,
346,101.79,
4009,86.84,
311,103,
3576,87.92,
266,104.88,
3517,96.99,
2932,101.58,
1852,104.29,
1262,105.83,
835,105.15,
584,104.21,
528,102.23,
906,103.22,
2304,103.07,
3275,101.75,
2899,96.72,
257,103.64,
2894,94.7,
221,102.6,
3619,88.81,
255,99.87,
4248,83.32,
319,98.81,
4553,89.48,
263,103.01,
4795,87.5,
266,101.83,
4922,86.65,
278,100.88,
5099,62.14,
340,99.53,
5363,74.27,
320,99.15,
4817,82.76,
341,100.33,
4724,82.84,
316,100.48,
4509,81.91,
320,98.71,
4400,80.13,
379,98.51,
4380,79.14,
323,101.36,
4732,82.28,
3912,86.67,
2400,91.6,
1380,91.15,
925,89.99,
648,88.44,
802,87.3,
1778,92.94,
4593,89.39,
5937,45.14,
5285,46.62,
799,67.34,
4598,69.42,
415,88.38,
3921,63.73,
339,93.45,
3711,44.19,
334,80.13,
3731,45.56,
328,90.48,
3854,47.28,
328,92.84,
4089,66.69,
302,96.71,
4344,69.41,
332,93.22,
3813,63.95,
340,92.63,
3849,78.12,
292,94.85,
4180,80.02,
298,99.55,
3736,75.73,
331,94.35,
3059,75.78,
350,97,
3251,71.38,
335,93.02,
3158,86.59,
2315,94.97,
1470,98.51,
1100,92.83,
854,89.43,
762,88.74,
794,91.31,
1332,97.96,
3686,96.84,
6608,85.79,
6072,58.76,
672,92.81,
6021,42.07,
488,88.76,
5639,40.74,
367,81.84,
5633,56.73,
376,91.69,
5424,68.49,
344,92.19,
5231,77.5,
315,96.89,
5432,75.08,
293,91.7,
5329,78.24,
313,97.56,
5135,80.86,
306,100.17,
5190,81.27,
387,95.33,
5002,82.73,
560,93.94,
4551,86.29,
347,101.43,
4272,83.13,
413,99.96,
3791,86.35,
333,104.34,
3620,94.27,
2749,97.9,
1842,98.5,
1505,101.42,
1120,98.66,
894,97.93,
938,88.12,
1595,89.57,
3710,93.24,
6619,64.99,
6024,49.08,
699,86.65,
5978,45.02,
464,92.35,
5876,45.24,
365,93.66,
5732,49.66,
384,92.83,
5831,72.66,
332,93.64,
5757,75.94,
285,97.05,
5659,78.05,
335,98.56,
5525,81.65,
318,98.97,
5263,72.27,
330,91.61,
5024,77.34,
360,94.95,
4763,71,
335,90.26,
4703,56.37,
387,89.78,
4229,83.94,
405,100.98,
4331,83.1,
399,100.75,
3974,95,
2834,98.1,
2058,99.68,
1511,100.65,
1140,98.16,
919,98.87,
847,99.09,
1606,99.71,
4297,97.49,
6881,76.89,
5916,45.42,
764,85.36,
5906,43.7,
500,91.56,
5139,36.58,
427,90.96,
4924,33.38,
410,88.91,
4833,33.98,
389,90.56,
4645,35.28,
396,92.56,
4784,35.66,
380,93.01,
4605,37.7,
361,90.23,
4649,37.35,
341,94.39,
4601,38.04,
400,92.94,
5418,73.24,
300,100.12,
5065,86.33,
324,102.11,
4573,85.92,
432,101.23,
4708,83.62,
409,99.2,
4345,95.16,
3099,99.63,
2177,101.28,
1542,100.62,
1299,99.99,
946,99.02,
933,99.42,
1656,99.39,
4309,97.15,
7100,88.61,
6069,58.02,
730,90.98,
6065,44.39,
543,87.54,
5294,37.22,
447,83.36,
5638,42.3,
418,88.03,
5832,54.04,
388,92.69,
5601,48.08,
422,89.92,
5370,41.98,
397,92.47,
5368,56.1,
428,92.15,
5587,73.87,
406,95.03,
5796,71.47,
417,95.72,
5674,77,
389,98.62,
5335,80.58,
399,99.16,
4855,77.65,
468,99.72,
4844,77.68,
521,95.51,
6070,80.67,
4625,87.27,
3240,89.13,
2120,90.34,
1604,88.37,
1349,88.12,
1262,88.23,
2379,90.01,
5083,87.54,
6571,54.91,
5430,44.76,
678,88.3,
4951,50.18,
427,89.11,
5266,53.93,
470,90.28,
5331,62.86,
436,93.87,
5279,74.11,
424,95.95,
5386,78.04,
405,97.15,
5145,60.81,
385,93.09,
4996,43.58,
456,93.91,
5168,45.44,
431,92.13,
5548,69.13,
413,96.22,
5599,82.52,
347,99.46,
5192,81.76,
376,98.84,
4289,87.04,
347,102.61,
4171,89.57,
271,106.62,
4251,97.51,
3303,102.82,
2075,106.63,
1431,107.39,
937,107.16,
731,105.68,
757,106.46,
1358,107.04,
3731,103.4,
5370,98.89,
4830,96.37,
327,103.71,
4786,95.94,
285,99.58,
4882,91.2,
301,88.83,
5421,87.77,
292,95.17,
5466,88.3,
266,93.54,
5749,84.21,
311,96.61,
5738,85.75,
331,100.37,
5720,83.48,
337,101.02,
5690,84.99,
322,102.05,
5505,85.23,
379,100.25,
5469,86.33,
463,99.25,
5278,85.35,
302,100.07,
5215,77.34,
354,102.19,
5275,81.71,
332,103.6,
6061,89.11,
5230,95.07,
3193,103.11,
1864,104.16,
1213,103.03,
914,101.11,
1084,102.83,
2446,103.98,
6140,82.02,
7048,45.47,
5982,43.93,
893,82.51,
5830,44.17,
551,88.17,
5704,43.41,
423,81.89,
5004,33.99,
381,85.99,
5406,42.83,
416,87.04,
5700,71.63,
353,93.19,
5802,77.2,
364,95.93,
5701,76.91,
344,97.04,
5397,82.13,
303,97.26,
5478,83.12,
294,97.6,
5245,86.12,
304,100.63,
5026,85.76,
343,101.63,
4578,83.95,
430,99.84,
4434,86.25,
370,100.33,
3988,96.47,
3004,99.36,
2172,101.65,
1597,100.36,
1205,101.2,
976,98.06,
1015,97.65,
1640,99.49,
4118,97.79,
7170,76.3,
6041,53,
745,88.03,
5875,44.17,
499,92.68,
5726,42.4,
399,90.76,
5777,42.16,
390,86.98,
5200,41.14,
409,87.75,
4496,40.32,
379,91.74,
4530,40.79,
363,91.56,
4527,41.98,
344,93.23,
4491,42.42,
345,93.05,
4743,44.04,
354,94.21,
5399,75.55,
320,99.13,
5016,84.65,
341,101.16,
4681,84.01,
404,99.3,
4609,83.97,
362,100.19,
4013,96.3,
3132,98.81,
2364,101.08,
1657,102.88,
1305,93.35,
1150,89.25,
1069,92.69,
1601,94.64,
4382,94.02,
7099,82.14,
6002,60.54,
721,91.75,
5847,43.75,
501,92.88,
5694,43.51,
414,92.91,
5409,54.17,
400,92.35,
5542,46.46,
374,92.05,
5655,59.98,
348,94.22,
5545,77.39,
341,95.88,
5113,81.64,
299,98.04,
5188,55.86,
368,91.12,
5160,78.61,
310,95.87,
5300,82.8,
320,98.38,
4983,85.02,
347,101.43,
4487,85.08,
427,101.61,
4338,86.53,
376,101.56,
3816,96.32,
3172,99.31,
2280,101.1,
1630,101.48,
1242,100.85,
1008,97.93,
945,98.87,
1570,99.53,
4343,97.41,
7292,82.07,
5971,62.06,
716,88.55,
5749,55.81,
492,93.61,
5667,41.64,
372,80.65,
5821,41.81,
417,80.75,
5748,49.15,
432,91.61,
5178,55.23,
410,91.77,
4457,40.97,
360,93.19,
4440,43.48,
360,92.52,
4455,40.51,
365,92.03,
4490,39.7,
310,95.12,
5110,57.02,
327,96.48,
5092,84.64,
366,99.43,
4716,84.16,
433,100.35,
4490,86.19,
403,100.8,
4060,95.16,
3316,98.5,
2554,100.29,
1646,100.66,
1218,99.55,
879,98.28,
838,98.4,
1426,98.9,
3942,95.53,
6231,83.56,
5221,55.77,
789,86.23,
5314,49.82,
525,88.44,
4924,46.91,
441,83.33,
5360,42.59,
409,86.46,
5446,40.26,
466,85.91,
5330,39.21,
394,91.83,
5440,43.38,
406,88.86,
5308,69.84,
387,93.98,
5404,76.55,
404,97.17,
5749,76.44,
612,88.67,
5456,78.22,
607,91.57,
5102,73.64,
408,98.48,
4823,78.67,
504,99.94,
4747,78.98,
503,97.66,
5581,82.5,
4140,93.78,
3029,98.25,
2171,100.37,
1636,100.64,
1271,99.93,
1266,99.73,
2312,98.79,
4738,79.82,
6408,49.96,
5100,35.98,
873,77.62,
4453,32.03,
557,89.9,
5082,35.73,
503,89.63,
5216,58.8,
495,90.32,
5087,78.84,
431,95.69,
4976,79.92,
367,98.44,
5295,79.66,
374,95.77,
5493,69.24,
396,96.62,
5459,57.28,
401,97.71,
5591,80.62,
640,91.93,
5162,76.18,
552,96.34,
4893,75.71,
386,99.66,
4507,80.45,
394,100.37,
3861,85.77,
267,104.94,
4326,93.97,
3260,98.15,
2279,101.65,
1559,104.66,
1041,104.19,
796,104.68,
748,101.82,
1369,103.24,
3429,100.28,
5142,94.52,
3988,92.67,
340,102.39,
4044,92.44,
282,94.96,
4624,88.11,
343,87.84,
5426,83.21,
288,94.98,
5194,81.48,
276,97.71,
5019,85.56,
267,99.95,
5221,63.48,
301,97.83,
5248,81.21,
332,98.98,
5396,82.17,
335,102.01,
5214,83.41,
550,92.83,
5127,83.57,
445,95.79,
4807,82.53,
364,97.66,
4848,81.5,
370,101.45,
5000,79.37,
324,102.33,
5376,89.84,
4799,93.68,
2890,101.53,
1731,103.69,
1081,101.34,
825,100.42,
1001,101.29,
2336,101.48,
5630,80.09,
6840,41.83,
5921,47.45,
884,83.62,
5785,43.64,
550,89.81,
5661,41.43,
447,86.25,
5549,48.97,
397,90.92,
5271,75.06,
360,93.83,
5287,76.83,
361,95.77,
5274,78.84,
327,95.97,
4808,81.16,
314,98.42,
5004,70.09,
335,96.39,
5139,78.12,
502,90.47,
4976,82.93,
325,100.2,
4762,82.1,
377,99.17,
4325,84.11,
431,102.38,
4287,82.92,
370,99.97,
3972,93.74,
2817,97.72,
2132,100.26,
1603,100.56,
1118,99.64,
917,96.38,
957,95.25,
1551,98,
4070,94.5,
6908,75.89,
5910,43.67,
740,87.29,
5962,41.4,
497,89.51,
5707,40.85,
463,82.14,
4799,35.15,
400,88.38,
4430,34.01,
415,91.38,
4368,34.12,
397,91.93,
4351,33.58,
322,90.92,
4358,33.19,
335,92.56,
4370,32.46,
336,94.86,
4371,32.62,
518,88.99,
5091,69.96,
300,98.2,
4735,82.05,
377,99.58,
4290,83.96,
430,101,
4211,83.83,
399,101,
4070,93.44,
2999,96.98,
2208,99.46,
1667,100.1,
1220,98.25,
944,97.3,
926,97.76,
1446,98,
4050,94.23,
6703,81.03,
5955,49.95,
732,88.56,
5942,41.59,
558,90.99,
4600,35.57,
419,88.63,
4251,33.96,
402,91.96,
4204,33.41,
378,93.21,
4182,36.1,
358,92.42,
4066,37.03,
351,92.09,
4155,34.5,
360,96.08,
4153,31.98,
347,95.01,
4858,53.92,
324,95.86,
5111,82.07,
300,100.83,
4817,82.18,
393,99.62,
4368,84.13,
449,101.14,
4191,83.84,
397,99.31,
3838,93.99,
2856,97.09,
2195,100.2,
1703,100.29,
1300,99.33,
952,97.44,
879,96.13,
1386,96.81,
4095,94.82,
6511,60.68,
5957,43.82,
790,83.54,
6055,42.27,
517,90.01,
5766,40.08,
454,80.78,
5130,36.36,
423,88.3,
4567,33.93,
419,89.4,
4457,34.29,
346,92.96,
4273,32.44,
367,89.7,
4319,33.24,
387,95,
4511,33.06,
343,96.27,
5151,64.21,
383,95.84,
4891,83.71,
298,101.99,
4783,82.31,
392,99.48,
4426,83.14,
425,101.02,
3920,85.19,
425,101.33,
4308,91.72,
3091,96.99,
2397,99.87,
1833,100.14,
1321,100.35,
997,97.86,
881,96.51,
1516,98.58,
3928,95.53,
6574,82.32,
5939,46.68,
734,88.36,
5878,40.85,
499,90.31,
5746,40.72,
454,81.28,
5600,45,
413,88.42,
5504,60,
414,90.19,
5442,55.58,
422,91.74,
5285,72.94,
355,97.46,
5349,73.96,
370,94.2,
5305,78.36,
373,98.49,
5539,77.7,
748,88.3,
4862,82.52,
390,99.05,
5275,75.53,
423,99.28,
4394,82.43,
455,102.86,
4745,78.59,
533,97.33,
5281,86.88,
4100,93.99,
3129,97.54,
2387,99.49,
1752,100.72,
1313,99.92,
1122,100.18,
1905,100.4,
4461,94.69,
6325,86.25,
5711,73.3,
596,96.71,
5549,81.06,
413,98.16,
5621,69.19,
430,88.06,
5562,45.38,
440,91.6,
5548,61.09,
374,93.11,
5421,75.5,
340,95.16,
5384,79.77,
370,93.74,
5334,79.34,
379,99.54,
5296,64.76,
379,97.26,
5252,78.87,
716,91.24,
5285,79.26,
479,94.34,
5033,79.25,
389,99.74,
4472,83.73,
356,102.69,
4022,87.62,
303,105.36,
4189,94.97,
3253,99.32,
2198,103.3,
1497,104.59,
1008,105.43,
779,104.52,
724,103.61,
1075,102.76,
2896,101.88,
4182,97.48,
4035,94.8,
326,102.35,
4469,93.78,
270,101.06,
4650,89.94,
307,85.64,
4977,87.54,
316,96.87,
5379,83.01,
284,95.01,
4938,85.98,
257,99.5,
5249,83.33,
312,98.95,
5172,69.75,
320,98.64,
4837,48,
323,96.27,
4959,73.63,
589,92.4,
5130,84.33,
427,98.83,
4828,82.45,
341,100.97,
4416,85.6,
390,102.91,
4541,82.91,
328,102.81,
4157,92.28,
3712,99.22,
2539,102.72,
1621,103.05,
1086,102.61,
887,99.14,
934,100.61,
1998,102.12,
5226,91.78,
7151,63.74,
5815,51.31,
814,84.22,
5983,44.87,
503,88.54,
5450,66.7,
392,83.91,
5755,69.77,
397,90.98,
5456,69.88,
425,91.36,
5356,57.07,
389,91.45,
5408,42.05,
401,88.42,
5449,65.48,
384,95.09,
5498,77.41,
329,99.87,
5291,79.1,
399,96.19,
5341,80.55,
325,100.13,
5062,79.44,
396,99.01,
4687,80.68,
456,101.49,
4513,81.18,
433,99.39,
4277,92.38,
3575,94.97,
2848,98.42,
1915,101.11,
1381,99.91,
1124,101.13,
979,98.76,
1616,100.55,
3894,95.13,
6309,77.22,
5958,70.84,
719,92.02,
5495,75.06,
467,95.68,
5373,80.95,
400,90.57,
5252,81.91,
372,94.14,
5533,78.24,
381,94.35,
5198,80.48,
399,94.7,
5475,74.56,
496,95.12,
5678,75,
494,95.9,
5064,48.21,
571,92.84,
5303,56.86,
601,94.65,
5037,82.07,
543,100.44,
5196,74.83,
645,95.28,
4993,75.18,
777,95.17,
4954,73.39,
699,95.08,
5009,78.15,
800,95.82,
4509,83.13,
678,97.94,
3598,86.94,
520,103.62,
3505,88.4,
457,107.93,
3029,100.45,
2669,101.99,
3328,99.52,
4990,92.72,
5851,86.54,
6892,51.79,
3626,92.25,
581,101.79,
4576,88.97,
499,101.79,
5529,53.44,
606,93.06,
5417,75.7,
552,95.8,
5090,84.07,
496,99.05,
5503,78.76,
503,97.67,
5271,76.98,
463,98.33,
5494,63,
438,97.76,
5161,80.78,
415,99.65,
4907,58.28,
418,96.5,
4417,91.04,
325,104.13,
4303,82.5,
325,102.75,
3731,88.82,
351,103.76,
3757,88.15,
301,104.98,
3486,90.61,
293,107.31,
2613,97.76,
226,110.21,
1907,101.59,
201,112.38,
2552,99.4,
1750,102.69,
1468,102.46,
1316,103.06,
2111,101.53,
4500,92.43,
6908,76.96,
5469,45.28,
733,91.66,
5164,67.4,
504,96.85,
4538,85.47,
405,101.61,
5345,77.24,
500,98.56,
5456,72.88,
451,97.65,
4866,61.13,
435,93.98,
4463,41.95,
484,82.18,
4940,51.72,
523,92.75,
4734,71.64,
433,97.29,
4975,75.64,
457,97.39,
5240,77.25,
421,99.94,
4749,83.28,
403,101.28,
4099,87.02,
305,99.42,
3683,86.91,
286,104.36,
3656,84.54,
3164,83.59,
2282,85.66,
1605,82.3,
996,81.89,
752,83.22,
739,83.94,
1046,86.35,
2098,90.39,
2949,90.18,
3176,80.05,
365,98.02,
2891,85.74,
310,101.22,
3857,67.46,
411,91.49,
3610,63.2,
368,96.35,
3852,74.77,
340,96.12,
4086,78.46,
402,96.65,
5092,69.21,
430,97.03,
5249,41.59,
475,93.52,
4554,32.98,
467,86.97,
3937,46.4,
448,88.92,
4088,78.68,
414,98.99,
4162,78.67,
392,96.44,
4430,74.24,
461,97.03,
4235,77.96,
403,102.49,
4586,90.49,
3987,95.42,
2662,98.65,
1658,99.1,
1021,98.35,
734,98,
830,93.54,
1750,85.83,
4053,52.38,
5412,33.49,
4548,28.95,
868,54.6,
4668,57.19,
485,93.39,
4363,50.17,
392,91.57,
4019,28.31,
433,88.22,
3826,67.79,
363,91.22,
4070,76.71,
366,95.18,
4530,78.51,
366,98.08,
4542,77.59,
372,97.82,
4423,61.71,
381,88.59,
4355,77.69,
353,97.07,
3990,80.95,
313,96.59,
4159,74.02,
391,93.67,
3821,75.66,
386,94.12,
3386,72.11,
411,93.74,
3262,89.43,
2539,93.9,
1943,88.25,
1465,91.3,
1011,88.22,
784,86.77,
746,85.59,
1131,90.11,
2867,92.99,
5613,85.87,
5645,75.68,
661,92.73,
5416,79.69,
418,97.6,
5266,69.93,
399,96.2,
4886,78.43,
344,97.67,
4956,71.39,
398,93.32,
4651,81.57,
346,97.4,
5470,74.87,
349,98.11,
5279,72.85,
375,97.33,
5098,75.31,
372,95.57,
4309,68.81,
336,95.69,
4884,81.66,
384,99.91,
4779,85.12,
418,101.6,
4243,83.49,
401,97.84,
3510,88.34,
332,103.1,
3704,93.59,
2941,95.62,
2262,99.38,
1543,100.51,
1055,99.56,
801,99.95,
815,98.7,
1278,99.69,
3242,97.72,
5913,87.94,
5652,61.35,
688,89.74,
5528,79.07,
428,98.68,
5456,69.82,
392,95.24,
5360,65.07,
402,94.9,
5173,40.7,
410,89.91,
4708,79.46,
329,98.95,
4499,47.19,
401,84.6,
4306,43.09,
399,89.6,
4813,50.6,
387,92.53,
5008,79.14,
335,98.23,
4937,83.82,
336,103.53,
4723,86.31,
366,101.93,
4266,84.18,
405,99.55,
3611,87.6,
318,104.5,
3645,94.18,
2918,98.03,
2153,96.27,
1732,85.37,
1157,82,
822,82.47,
728,81.45,
923,77.57,
2037,71,
4170,51.61,
3674,29.22,
649,69.52,
4375,40.08,
434,82.86,
3666,60.48,
361,82.35,
3831,36.01,
384,89.5,
4100,66.98,
357,95.17,
4399,61.69,
346,93.95,
4990,79.13,
317,98.41,
4961,81.99,
293,101.87,
4726,81.66,
320,100.53,
4797,82.87,
322,101.21,
4831,84.61,
302,102.47,
4570,86.57,
351,101.16,
4022,85.87,
397,99.72,
3307,89.67,
320,103.73,
3482,95.08,
2866,98.31,
2175,100.1,
1523,101.82,
1047,101.45,
833,100.8,
779,98.85,
1155,99.38,
2814,96.54,
5311,87.68,
5662,75.06,
678,93.03,
5465,80.88,
422,99.31,
4994,78.43,
353,98.26,
5093,55.34,
437,90.52,
5368,39.85,
411,93.7,
5205,71.67,
368,96.42,
5203,77.11,
367,100.19,
5045,41.38,
402,91.86,
5231,71.1,
380,98.74,
5397,76.81,
436,98.63,
5178,78.49,
369,101.41,
5032,83.18,
441,101.49,
4633,81.05,
490,98.03,
4663,78.58,
498,99.02,
4471,92.29,
3895,94.4,
2669,99.64,
2088,101.28,
1358,102.75,
1135,102.35,
953,101.63,
1282,100.98,
3224,99.2,
4816,87.41,
4456,78.5,
476,95.12,
4162,74.82,
376,91.22,
4743,62.43,
417,93.64,
4944,46.08,
384,93.3,
4852,73.15,
360,95.38,
4900,72.22,
400,96.74,
4592,78.25,
379,97.81,
4952,77.08,
390,98.92,
5189,76.75,
460,97.72,
5065,78.23,
426,99.16,
5060,76.66,
416,99.19,
4390,75.75,
399,91.89,
3645,71.41,
427,92.41,
3254,76.72,
319,98.44,
3380,85.37,
2897,84.31,
2069,94.35,
1332,96.43,
898,94.89,
591,86.64,
562,84.83,
653,89.56,
1293,89.02,
1853,86.9,
2081,66.79,
303,87.04,
2000,70.77,
291,90.36,
2282,75.39,
303,92.74,
2818,69.59,
312,91.98,
3254,43.58,
349,89.83,
3368,50.67,
386,94.93,
3613,46.43,
390,91.29,
4285,46.19,
370,93.86,
5048,75.17,
376,98.59,
4865,77.02,
383,98.51,
4820,81.29,
361,99.85,
4229,86.81,
337,101.73,
3925,84.42,
344,99.99,
3975,85.2,
337,107.55,
4041,96.21,
3553,99.91,
2366,103.24,
1418,102.89,
884,100.12,
678,99.58,
789,100.53,
1777,103.03,
4791,93.15,
6502,51.21,
5703,42.67,
834,71.64,
5797,63.74,
477,94.04,
5573,67.45,
379,96.44,
5533,62.83,
415,93.18,
5421,67.1,
412,94.2,
4019,28.22,
351,89.88,
3531,59.52,
305,96.98,
4845,72.82,
370,94.57,
4551,69.65,
375,90.79,
3794,37.37,
431,79.21,
4335,56.07,
401,89.03,
4286,77.8,
359,96.6,
3882,78.7,
416,97.14,
3799,79.24,
394,99.66,
3259,91.41,
2578,88.84,
1957,85.4,
1470,86.81,
1086,86.23,
823,85.55,
736,83.06,
1116,83.91,
2724,88.58,
5066,75.13,
5080,37.95,
738,77.16,
5120,40.09,
483,84.94,
4607,74.86,
371,94.51,
4831,58.45,
403,90.9,
4861,39.34,
407,89.29,
5167,69.74,
375,95.78,
5260,75.96,
354,97.97,
5002,80.69,
316,99.01,
5124,80.33,
320,99.42,
5230,80.56,
335,98.77,
4881,78.61,
375,97.36,
4703,80.22,
384,97.41,
3998,81.37,
425,97.33,
3746,84.2,
355,102.88,
3406,94.34,
2891,96.97,
2246,101.05,
1650,102.42,
1132,100.64,
792,98.66,
780,97.17,
1313,98.93,
3725,96.39,
6402,76.2,
5969,69.57,
709,90.92,
5871,49.08,
501,92.58,
5307,43.22,
410,94.92,
4897,43.12,
455,92.14,
5311,38.45,
438,91.39,
5234,40.33,
457,93.68,
5125,54.08,
378,96.36,
5157,77.49,
354,98.62,
5033,69.83,
383,95.28,
5010,75.63,
354,97.6,
4811,81.08,
346,99.66,
4571,84.54,
369,102.06,
4255,84.08,
399,99.1,
4248,82.21,
457,99.35,
4017,92.11,
3219,96.22,
2601,99.35,
1717,101.29,
1258,99.99,
854,99.16,
824,96.89,
1374,99.58,
3884,94.99,
6776,79.3,
5938,46.9,
749,83.07,
5805,41.44,
517,91.26,
5446,40.24,
435,94.4,
5356,38.28,
474,91.07,
5325,38.44,
430,91.17,
5296,39.86,
393,94,
5282,56.83,
390,93.74,
5120,77.65,
368,97.36,
5116,77.52,
337,97.06,
5314,75.89,
410,95.25,
5133,80.47,
322,100.64,
4800,82.71,
394,100.43,
4206,82.31,
440,98.88,
4508,78.19,
469,99.26,
4407,91.37,
3547,95.41,
2607,99.45,
1850,100.52,
1282,100.08,
941,98.63,
862,97.47,
1391,98.51,
3546,95.86,
6449,84.51,
5926,60.15,
746,88.02,
5655,36.64,
517,90.27,
5513,32.98,
457,89.86,
5332,39.95,
490,90.85,
5294,39.07,
500,90.77,
5217,39.02,
470,94.8,
5180,38.56,
468,93.34,
5254,46.58,
457,93.5,
5264,51.11,
541,92.61,
5314,40.14,
524,91.85,
5367,70.09,
490,97.41,
5336,77.5,
480,100.03,
4878,76.04,
601,96.22,
4808,73.92,
603,98.04,
5614,79.24,
4777,89.43,
3590,95.79,
2558,100.19,
1738,96.22,
1242,96.85,
1259,95.91,
1837,87.69,
3660,71.57,
5441,74.78,
4105,52.82,
731,75.96,
3947,38.13,
655,80.9,
3596,43.33,
608,91.09,
3643,56,
572,89.64,
3946,75.68,
500,98.3,
4318,74.64,
480,100.52,
4128,80.26,
443,100.67,
4614,79.36,
478,100.82,
4105,85.88,
433,106.12,
4550,86.91,
406,108.49,
4433,88.61,
424,111.42,
4600,88.6,
424,109.1,
3774,90.66,
337,108.41,
3464,88.52,
256,108.45,
3775,98.1,
3137,101.85,
2182,107.01,
1437,107.24,
968,108.48,
671,108.16,
618,108.12,
970,107.42,
2341,107.19,
3311,106.57,
3325,97.39,
318,111.39,
3665,93.59,
249,109.14,
4742,87.88,
288,106.75,
5154,84.77,
323,102.63,
5375,79.28,
366,100.59,
5165,56.45,
428,100.66,
4963,65.44,
372,103.06,
5170,82.16,
407,102.65,
5030,64.23,
408,101.29,
5232,79.14,
371,104.6,
5056,87.15,
350,106.36,
4787,88.19,
355,105.27,
4151,88.48,
320,105.05,
4048,78.44,
